Age [ka BP],607,1308,925,659,664,1088,U1474,1090,U1475,758,1143,U1489,846,849,stack,1s,filt
16.0,0.6270639546441947,0.4272142857142856,0.3011164469125222,0.2511764705882353,0.3408333333333334,0.30500000000000005,0.2997917609055276,-0.016488238668961572,0.16566666666666666,0.021123150075732813,,-0.2417209302325581,-0.30500000000000005,-0.20750000000000002,0.12131308232055635,0.161615788430715,0.11368655014697035
17.0,0.5778800916468361,0.3574838095238094,0.34356459828729874,0.21403921568627454,0.18540000000000004,0.3776,0.2890589277229946,0.025952380952380956,0.11433333333333331,-0.0029922993216038698,,-0.2593023255813954,-0.3448,-0.22675,0.09694314634447553,0.16817597356843886,0.11368505780432463
18.0,0.540323778683091,0.30766380952380945,0.3965172120983163,0.20305212816834053,0.06643333333333337,0.4234,0.2708025133814705,-0.0014285714285714069,0.08566666666666677,-0.028246221192535614,,-0.27688372093023256,-0.3722,-0.23850000000000002,0.07579954604091861,0.16748031905748004,0.11368357016566034
19.0,0.504902954649792,0.2777542857142856,0.4454849130003741,0.21301195600191294,-0.016066666666666618,0.44239999999999996,0.23452497915524817,-0.07285714285714283,0.04166666666666677,-0.04802135963885638,,-0.2944651162790698,-0.3872,-0.24275000000000002,0.054398356921138286,0.1585323101239907,0.11368208740031838
20.0,0.4897536308224848,0.26775523809523805,0.48901423731152915,0.24391869918699186,-0.06209999999999993,0.4346,0.18573675617210222,-0.17142857142857132,0.022666666666666606,-0.06110420847847189,,-0.3120465116279069,-0.3898,-0.2395,0.03894300822679354,0.13918978014196673,0.11368060966982584
21.0,0.5181679052078931,0.2776666666666666,0.5271051850317813,0.29577235772357724,-0.07166666666666659,0.4,0.14693913710922157,-0.2574387151310228,0.057166666666666574,-0.06749476771138216,,-0.32602790697674416,-0.38,-0.22875,0.03847946401140342,0.11313720371485411,0.1136791371122944
22.0,0.5456678410422603,0.29528235294117644,0.5597577561611307,0.3328390243902439,-0.052133333333333254,0.3568,0.1181321219666062,-0.2593406593406592,0.0555666666666666,-0.06719303733758716,,-0.3328093023255814,-0.36646666666666666,-0.21425,0.044665071876346926,0.09974316110638584,0.11367766982857029
23.0,0.57645398151535,0.3083960784313725,0.5869719506995771,0.34187317073170725,-0.01086666666666658,0.32320000000000004,0.09931571074425613,-0.24660256410256398,0.05729999999999978,-0.06019901735708694,,-0.3323906976744186,-0.35786666666666667,-0.19975,0.05343295768331643,0.08938008074709367,0.1136762078923823
24.0,0.6112560557480811,0.3170078431372549,0.6127326815560804,0.336820905923345,0.052133333333333406,0.2992,0.10098744216787829,-0.22359065934065914,0.06329999999999979,-0.04869083404312651,,-0.3247720930232558,-0.3542,-0.18525,0.06659444966824499,0.08154802761788821,0.11367475136305975
25.0,0.6419857572953008,0.3211176470588235,0.6493657032474726,0.37110686050702874,0.13686666666666675,0.28480000000000005,0.12081559814937201,-0.12462637362637352,0.07929999999999993,-0.03105857351553789,,-0.3099534883720931,-0.35546666666666665,-0.17075,0.09402279238248051,0.0911549646256572,0.11367330027735138
26.0,0.6468955286050722,0.32072549019607843,0.6817052697846012,0.4068394088669951,0.2433333333333334,0.28,0.1337465740116743,-0.06349718230487433,0.09079999999999996,-0.007302235774321056,-0.1803333333333333,-0.2915348837209303,-0.3616666666666667,-0.15625,0.12453295021411633,0.09926092503788544,0.11367185464042827
27.0,0.6558255911682266,0.32421246187363834,0.7097513811674666,0.4463014778325123,0.34840000000000004,0.2826000000000001,0.1355590435023623,-0.09791269841269823,0.09539999999999996,0.02257817918052398,-0.16466666666666663,-0.2731162790697675,-0.36550000000000005,-0.1401,0.14138089218397124,0.09376354839573363,0.11367041445125421
28.0,0.6722073339068156,0.339959651416122,0.7335040373960686,0.5059014778325124,0.42893333333333333,0.29040000000000005,0.12625300662143601,-0.14379365079365058,0.08750000000000005,0.05858267134899723,-0.14699999999999996,-0.2546976744186047,-0.3596666666666667,-0.12065000000000001,0.15838810856974023,0.09332067471918104,0.11366897972935432
29.0,0.7018979915974735,0.3679670588235294,0.7529632384704072,0.5727586206896551,0.4849333333333333,0.3034,0.1252198405967912,-0.19677380952380935,0.09683333333333324,0.09583924183671558,-0.12733333333333327,-0.2362790697674419,-0.3441666666666666,-0.0979,0.17852569852785619,0.09367830539087228,0.11366755050278612
30.0,0.7529858706853525,0.4082346840958606,0.7567798554863977,0.5934482758620689,0.5164000000000001,0.3216,0.14960970820284833,-0.28892857142857126,0.09816666666666658,0.12703486992744106,-0.10566666666666662,-0.21786046511627913,-0.319,-0.07185,0.1943538734082227,0.09119215178400544,0.11366612679745104
31.0,0.825470971170453,0.46076252723311556,0.7574479387502258,0.6071374312843578,0.5233333333333333,0.34500000000000003,0.20631978955879893,-0.33797366946778695,0.11749999999999997,0.15216955562117368,-0.08199999999999995,-0.1994418604651163,-0.2841666666666667,-0.042499999999999996,0.21778995359656336,0.08940466635347898,0.1136647086370889
32.0,0.870237074401009,0.5108065359477125,0.7549674882618914,0.6189275362318841,0.5223333333333333,0.36899999999999994,0.2855811533302958,-0.294084780578898,0.14999999999999997,0.17124329891791346,-0.06197999999999996,-0.1810232558139535,-0.24916666666666662,-0.014899999999999993,0.24656726552603722,0.0831299346653233,0.1136632960310247
33.0,0.8579857082807905,0.5436226579520698,0.7493385040213948,0.6329565217391304,0.53,0.38899999999999996,0.36551160175341757,-0.24846573295985044,0.19999999999999987,0.18425609981766033,-0.0512533333333333,-0.16260465116279071,-0.22349999999999998,0.005900000000000006,0.26948195543632053,0.07730085908783504,0.11366188897748641
34.0,0.9365194498294576,0.5592108932461874,0.7405609860287357,0.6533623188405797,0.5463333333333333,0.40499999999999997,0.42753312732679677,-0.2173070028011202,0.2538095238095238,0.19277930006343155,-0.04981999999999996,-0.14418604651162795,-0.20716666666666667,0.019900000000000008,0.2940378011784736,0.08049622929765493,0.11366048747850566
35.0,0.9725391882248866,0.5575712418300655,0.7291117723531103,0.6801449275362319,0.5713333333333332,0.417,0.4557948461898186,-0.17668795518207253,0.28647619047619044,0.19944699297564478,-0.05767999999999997,-0.12576744186046515,-0.2001666666666667,0.027100000000000003,0.30972974494357697,0.08472665979844625,0.11365909154573596
36.0,0.968747589752437,0.5387037037037038,0.7255316618920762,0.7120289855072464,0.605,0.425,0.45029675834248295,-0.13469047619047608,0.3142857142857142,0.20422044125148622,-0.07483333333333331,-0.10734883720930233,-0.20249999999999999,0.027500000000000004,0.31799587200014534,0.08642976382155985,0.1136577012109255
37.0,0.971024955297447,0.518915824915825,0.7253863155682682,0.7439130434782608,0.6282,0.4324,0.4250291213715597,-0.18254761904761896,0.30453571428571424,0.2070996448909559,-0.09341999999999998,-0.08893023255813956,-0.2091,0.0259,0.31488619772873366,0.08965011480031401,0.11365631653596289
38.0,1.0043917060330503,0.5145151515151515,0.7286757333816862,0.7675090579710144,0.6218,0.4426,0.4018741330409704,-0.24959523809523798,0.29803571428571424,0.20808460389405375,-0.10557999999999997,-0.07051162790697676,-0.2149,0.027100000000000003,0.31242851672281613,0.09421297810857587,0.11365493760804651
39.0,0.9371442892707076,0.5255016835016835,0.736465788656382,0.7634782608695652,0.5858,0.4556,0.3800184236241866,-0.3041441315693652,0.2748928571428571,0.2071753182607799,-0.11131333333333329,-0.052093023255813976,-0.21989999999999998,0.0311,0.3006947237976892,0.08555767052810184,0.11365356453085035
40.0,0.9402185679692959,0.5518754208754209,0.7499804507688904,0.7489296947271045,0.5202,0.47140000000000004,0.3618627116628808,-0.3604439252336449,0.29889285714285707,0.20560949522391084,-0.11061999999999997,-0.03367441860465119,-0.22410000000000002,0.0379,0.2970022038951475,0.0794244136838017,0.11365219741628509
41.0,0.9768363772679562,0.5936363636363635,0.7613506165046202,0.7311958063521431,0.425,0.49000000000000005,0.35316645265568264,-0.41861366670712474,0.29175000000000006,0.20316787676876183,-0.10349999999999997,-0.015255813953488406,-0.22749999999999998,0.0475,0.29348100089463675,0.08772194480745941,0.11365083636988418
42.0,1.0332993277476037,0.63717,0.7750106249409368,0.7102765957446808,0.3172,0.5074,0.353929646602592,-0.45108192741837605,0.29300000000000004,0.19985046289533295,-0.09523466666666662,0.003162790697674389,-0.23169999999999996,0.055499999999999994,0.29341306103884124,0.10600943811130284,0.11364948148658059
43.0,1.073494287959805,0.6688618181818182,0.7909604760778397,0.6944601063829787,0.2138,0.5196000000000001,0.364152293503609,-0.4519201359388275,0.33049999999999996,0.19565725360362413,-0.09110533333333329,0.015860465116279046,-0.2383,0.057499999999999996,0.29596580225384234,0.12347836241165301,0.11364813285255554
44.0,1.0885833824096591,0.6887118181818181,0.8081342965912779,0.7030851063829788,0.11479999999999999,0.5266,0.38383439335873354,-0.4366270178419711,0.35949999999999993,0.1905767127693225,-0.09111199999999994,0.02283720930232556,-0.2473,0.05349999999999999,0.2975088500824388,0.14111686720813882,0.11364679054697968
45.0,1.0849743810031893,0.69672,0.8191270716778923,0.7190425531914894,0.020200000000000006,0.5284000000000001,0.40927594871248757,-0.4213338997451147,0.35099999999999987,0.18430354773371363,-0.09525466666666663,0.024093023255813938,-0.2587,0.0435,0.2932391399402003,0.1592190573317567,0.11364545465319578
46.0,1.0967427823158946,0.6928863636363636,0.8209604757894683,0.7350000000000001,-0.06999999999999999,0.525,0.43471750406624154,-0.40604078164825824,0.3220000000000001,0.17709575381429601,-0.1035333333333333,0.019627906976744172,-0.27249999999999996,0.027499999999999997,0.28567547654410114,0.17978385837689234,0.11364412526801076
47.0,1.0987636704079413,0.6841944155844156,0.8136345089260052,0.7509574468085107,-0.13699999999999998,0.516,0.4601590594199957,-0.3907476635514019,0.3245000000000002,0.1689533310110697,-0.1169273333333333,0.009441860465116267,-0.2879,0.010749999999999996,0.2789128068384513,0.19511862507715125,0.1136428024979332
48.0,1.1221600393612738,0.6776276623376623,0.7971491710875034,0.7669148936170214,-0.16199999999999998,0.501,0.48560061477374966,-0.3754545454545455,0.30450000000000005,0.15987627932403467,-0.13641599999999998,-0.000744186046511642,-0.3041,-0.0015000000000000035,0.27390099492858483,0.20478522106329622,0.11364148644905171
49.0,1.162575837545288,0.6731861038961039,0.7715044622739629,0.7719148936170213,-0.145,0.4800000000000001,0.5110421701275036,-0.3601614273576891,0.2935,0.15175020065184394,-0.16199933333333333,-0.01093023255813955,-0.32110000000000005,-0.009250000000000003,0.2719309053473258,0.20802988982579856,0.113640177220707
50.0,1.1900379151684701,0.6708697402597402,0.742881427912207,0.7403900709219859,-0.086,0.453,0.5364837254812578,-0.3448683092608326,0.30150000000000005,0.14728149222824446,-0.19367733333333334,-0.02111627906976746,-0.3389,-0.012500000000000002,0.2703844607362837,0.20128004379639028,0.1136388749046921
51.0,1.1906143833153886,0.6706785714285715,0.7061597960428564,0.6774434558349453,0.015000000000000008,0.42000000000000004,0.5619252808350118,-0.3317774001699235,0.3564999999999998,0.14647015405323627,-0.23145000000000002,-0.03130232558139537,-0.35750000000000004,-0.011250000000000001,0.2701079939827636,0.18662421376634458,0.11363757958793429
52.0,1.1578155349971055,0.6638057142857143,0.6602787931639286,0.6034871695680206,0.11910000000000001,0.38420000000000004,0.5873668361887658,-0.32174511469838574,0.36799999999999977,0.14931618612681935,-0.2681246666666667,-0.04148837209302328,-0.3761,-0.007750000000000002,0.2627258629194484,0.1741668179294386,0.11363629136055774
53.0,1.0966643767717426,0.6414442857142858,0.6052384192754235,0.5185212121212122,0.1874,0.3488,0.6128083915425198,-0.3147714528462192,0.38449999999999995,0.151785917342163,-0.29650866666666664,-0.05167441860465118,-0.39390000000000003,-0.004250000000000001,0.24900414747498636,0.16998616010845263,0.11363501032900981
54.0,1.0177535012318917,0.6035942857142857,0.5348117299985397,0.43350303030303017,0.21989999999999998,0.3138,0.6382499468962738,-0.31085641461342395,0.38009999999999977,0.14207078702478132,-0.316602,-0.061860465116279094,-0.4109,-0.0007500000000000003,0.22734388581707848,0.17369257813575245,0.11363373662337643
55.0,0.9586411657559198,0.5502557142857143,0.4489286020696001,0.37399999999999994,0.2166,0.2792,0.6636915022500279,-0.31,0.36309999999999965,0.11838749070042312,-0.3284046666666667,-0.07204651162790701,-0.4271,0.0027500000000000003,0.2027145211976508,0.18550566455526088,0.11363247039516956
56.0,0.9237530864197531,0.4814285714285715,0.3574815131050166,0.3349090909090908,0.17749999999999996,0.24500000000000002,0.689133057603782,-0.31,0.30759999999999954,0.0807360283690884,-0.33191666666666664,-0.08223255813953492,-0.4425,0.00625,0.17408158021636427,0.20145653253582946,0.11363121181097617
57.0,0.8740967415502936,0.41175428571428574,0.27891478963776173,0.29581818181818176,0.12049999999999997,0.22559999999999997,0.675861848669786,-0.31642261904761904,0.2769999999999995,0.029669103388793305,,-0.09241860465116283,-0.45620000000000005,0.007150000000000001,0.14923976133142872,0.2178197725548541,0.1136299610431647
58.0,0.8816231532078527,0.3558742857142857,0.21322843166783545,0.25672727272727264,0.06349999999999996,0.2354,0.598874082442759,-0.33058333333333334,0.2289999999999995,-0.0228096513358883,,-0.10260465116279074,-0.4673,0.0028499999999999992,0.11712098155048048,0.21869616206052428,0.11362871826684381
59.0,0.8420180108754376,0.3137885714285714,0.16664938357403913,0.21763636363636354,0.0064999999999999555,0.2744,0.4581697589227007,-0.35248214285714285,0.23439999999999978,-0.06676574090481054,,-0.11279069767441863,-0.4758,-0.0066500000000000005,0.08522051363299953,0.2063069675286747,0.11362748366578455
60.0,0.7007439368013633,0.2854971428571428,0.13924776862005003,0.17854545454545445,-0.05050000000000006,0.3426,0.2537488781096112,-0.37540476190476185,0.23189999999999986,-0.10219916531797339,,-0.12297674418604654,-0.4817,-0.02135,0.04514966767331487,0.1856296787334589,0.11362625743627655
61.0,0.4998797392704991,0.2709999999999999,0.1292297066970509,0.13945454545454536,-0.10750000000000007,0.44000000000000006,0.03625988639584955,-0.3917797619047619,0.2384,-0.12910992457537687,,-0.13316279069767445,-0.485,-0.041249999999999995,0.00578573622064501,0.18891430041661258,0.1136250397874598
62.0,0.35780946065548763,0.26399499999999987,0.12172588188614816,0.11126060606060609,-0.15620000000000006,0.5412,-0.11085774296242938,-0.39518452380952385,0.2225000000000001,-0.1380931073017176,,-0.14334883720930236,-0.4812,-0.06375,-0.020103853265575213,0.21511147884953924,0.11362383092210349
63.0,0.18128354725403212,0.2581799999999999,0.12252273703324694,0.1375515151515152,-0.18830000000000002,0.6208,-0.16260021695994425,-0.3837119815668203,0.1905000000000001,-0.13523839072029012,,-0.15353488372093027,-0.46579999999999994,-0.08625000000000001,-0.03506188486930287,0.24350005217483514,0.11362263100893984
64.0,0.06402371699053293,0.25355499999999986,0.13162027213834726,0.1780683730508974,-0.20380000000000004,0.6788,-0.11896753559669508,-0.3525756353861193,0.10350000000000012,-0.12054577483109444,,-0.16103488372093025,-0.43879999999999997,-0.10874999999999999,-0.03739333054821598,0.2621810654332375,0.11362144017451384
65.0,0.057687073964528345,0.2501199999999999,0.15508478549065413,0.23281117975875265,-0.20270000000000002,0.7152000000000001,0.010986946425065869,-0.30848977098170655,0.013500000000000123,-0.09401525963413056,,-0.16316279069767442,-0.4002,-0.13125,-0.01966420503432745,0.26563289245059285,0.11362025849598835
66.0,0.1344972879051769,0.2478749999999999,0.2017339566828909,0.30177993527508107,-0.185,0.73,0.16574925208782948,-0.25902581692501053,-0.016833333333332864,-0.05871669041148646,,-0.15991860465116278,-0.35,-0.15375,0.01593724283524917,0.25825872226812235,0.11361908598866949
67.0,0.2420509185210027,0.25336833333333325,0.26905354860296116,0.37407766990291264,-0.16019999999999998,0.7302,0.30059267242319077,-0.20418377321603134,-0.033333333333332604,-0.026509849866348183,,-0.15130232558139534,-0.29739999999999994,-0.172,0.05640054084727283,0.24892372024902998,0.11361792261464317
68.0,0.43677663266514466,0.2731483333333332,0.34392605174350466,0.406116504854369,-0.1378,0.7228,0.41551720743114984,-0.14455522971652013,-0.04333333333333204,0.0007249774268355865,,-0.13731395348837208,-0.25159999999999993,-0.18175000000000002,0.10088079701110512,0.2356824628204293,0.11361676830798777
69.0,0.6634672651751167,0.3072149999999999,0.41937101558509865,0.43815533980582533,-0.11779999999999999,0.7078,0.5018889258956715,-0.0849266862170089,-0.02933333333333204,0.022987791468064855,,-0.1206395348837209,-0.21259999999999996,-0.183,0.14779838105568993,0.2277439432526611,0.11361562298890901
70.0,0.8636816169657868,0.3555683333333332,0.48932214183853817,0.4701941747572816,-0.1002,0.6852,0.5545526829794676,-0.02529814271749766,0.009333333333334594,0.04016217932688247,,-0.10396511627906972,-0.18039999999999995,-0.17575000000000002,0.19163033644356234,0.22668728014041917,0.11361448657201868
71.0,1.0264269585806938,0.4182083333333333,0.5449617509110997,0.502233009708738,-0.085,0.655,0.5843740093076882,0.03433040078201357,0.06800000000000057,0.055138580543573526,-0.2665,-0.08729069767441855,-0.15499999999999994,-0.16,0.22392016753519436,0.22228248951540577,0.11361335898463758
72.0,1.1444518033011908,0.4827488888888888,0.5862898428027834,0.5342718446601943,-0.05600000000000001,0.626,0.5913529048803335,0.0939589442815248,0.14133333333333356,0.06981916308800454,-0.17328,-0.07061627906976738,-0.13479999999999995,-0.1355,0.2642878890118919,0.2212089350354277,0.11361224016925148
73.0,1.1947107760861304,0.5368038888888889,0.6206374841750444,0.5663106796116506,0.0030000000000000027,0.607,0.579301047351829,0.153587487781036,0.2146666666666655,0.0842039269601755,-0.10042,-0.0539418604651162,-0.11819999999999993,-0.10200000000000001,0.29897572121830734,0.21180493665607888,0.11361113006875329
74.0,1.227329560616517,0.5803733333333333,0.7171219719653468,0.596139077669903,0.09200000000000001,0.598,0.5680151382118845,0.21300712191034768,0.2986666666666655,0.09829287216008642,-0.047920000000000004,-0.037267441860465024,-0.10519999999999992,-0.05950000000000001,0.3385041643338299,0.19498619196780523,0.11361002862417717
75.0,1.2453764895330113,0.6134572222222222,0.8216209094322025,0.6228097087378641,0.21100000000000002,0.599,0.5717036770000409,0.26526295210166173,0.4159999999999984,0.11220241161819444,-0.015779999999999995,-0.020593023255813848,-0.09579999999999993,-0.008000000000000004,0.38130431052781294,0.17613324445436657,0.11360893576975314
76.0,1.2417533011272142,0.6360555555555556,0.9341342965756114,0.646322572815534,0.36,0.61,0.590366663716298,0.29140259740259744,0.47999999999999854,0.12611195107630246,-0.004,-0.0039186046511626715,-0.08999999999999994,0.05249999999999999,0.4193377381155677,0.1563212218425569,0.11360785143348816
77.0,1.224168115942029,0.6519866666666667,1.037160645967418,0.6666776699029128,0.5028,0.6198,0.6173329189435336,0.27218796257505934,0.497333333333332,0.14002149053441046,-0.00178,0.012755813953488505,-0.08719999999999997,0.1117,0.4474960441299179,0.13935459687930485,0.11360677555691769
78.0,1.2029681159420291,0.6650688888888889,1.127020399511371,0.6838750000000001,0.6032,0.6172,0.64600537568306,0.2587619047619049,0.5339999999999995,0.15393102999251848,0.0016799999999999996,0.029430232558139684,-0.08679999999999997,0.1593,0.4711172105241364,0.13573997298829538,0.11360570810632242
79.0,1.1832347826086955,0.6753022222222222,1.1415767107894284,0.7001250000000001,0.6612,0.6022000000000001,0.6652212636612022,0.2424761904761906,0.5659999999999994,0.1678405694506265,0.006379999999999999,0.04610465116279087,-0.08879999999999999,0.19529999999999997,0.4831543850265111,0.13158408607600638,0.11360464907401974
80.0,1.1413064412238323,0.6826866666666667,1.1349519765430789,0.7163750000000001,0.6768,0.5748,0.6727746384335154,0.22592268907563043,0.5706666666666668,0.1817501089087345,0.01232,0.06277906976744203,-0.09319999999999999,0.2197,0.4842595183775405,0.12474297752167257,0.1136035984853985
81.0,1.082411111111111,0.6872222222222222,1.107146196772322,0.7326250000000001,0.65,0.535,0.6605894999999998,0.234041736694678,0.5773333333333337,0.19565964836684252,0.0195,0.0794534883720932,-0.1,0.23249999999999998,0.4781058740623287,0.1188330634951268,0.11360255640071534
82.0,0.9854080610021783,0.688379365079365,1.0306238848748466,0.7150999999999998,0.6119000000000001,0.4984,0.6353370277777777,0.29118459383753537,0.631333333333334,0.20956918782495054,0.02347,0.09612790697674438,-0.10700000000000001,0.2347,0.4674666686219093,0.1258745279938706,0.11360152290574711
83.0,0.9035218657159829,0.6856285714285714,0.9460871233008179,0.6951583333333331,0.5936000000000001,0.4806,0.599802611111111,0.30354173669467793,0.661333333333334,0.22347872728305856,0.019780000000000006,0.11280232558139555,-0.11199999999999999,0.22729999999999997,0.4529024734130202,0.13136972250466616,0.11360049810330018
84.0,0.8681934706542546,0.6789698412698412,0.8535359120502359,0.6778925925925924,0.5951,0.4816,0.5649999519280045,0.3297560224089638,0.6640000000000008,0.2373882667411666,0.008430000000000014,0.12947674418604674,-0.11499999999999999,0.21030000000000001,0.4417602001307932,0.13959614361881714,0.11359948210345018
85.0,0.8594775526085497,0.6684031746031746,0.7552996178299017,0.6633027777777776,0.6164,0.5014000000000001,0.5373412325951555,0.3122857142857145,0.6473333333333338,0.2512978061992746,-0.010579999999999975,0.14615116279069781,-0.11599999999999999,0.1837,0.42970088371597,0.14057484496814213,0.11359847501406357
86.0,0.8740859587675175,0.6539285714285714,0.6656502339526327,0.6513888888888888,0.6575,0.54,0.5249024531125641,0.2519523809523811,0.6046666666666662,0.26520734565738263,-0.037249999999999964,0.15556976744186052,-0.11499999999999999,0.1475,0.4171501619191759,0.1362706158064684,0.11359747694157356
87.0,0.9461131080887846,0.6389142857142855,0.629624734448896,0.6759259259259259,0.7024,0.5826,0.5276836134802302,0.19325000000000028,0.5579999999999992,0.27814289045944224,-0.06810333333333327,0.15773255813953485,-0.1146,0.11399999999999999,0.4158345559231261,0.12997687393194937,0.11359648798382385
88.0,1.02153186580166,0.6267285714285713,0.6102005949647777,0.7055555555555556,0.7351,0.6144000000000001,0.545684713698154,0.19852380952380994,0.48399999999999865,0.28912516430473806,-0.09966333333333326,0.15263953488372078,-0.11739999999999999,0.0955,0.41870903405911797,0.13875376771072456,0.11359550821545772
89.0,1.0422565155450363,0.6173714285714286,0.6073778155002779,0.7351851851851852,0.7556,0.6354000000000001,0.5678920518383306,0.18792857142857172,0.4426666666666647,0.29815416719327004,-0.13192999999999994,0.14029069767441837,-0.1234,0.092,0.4190566499716559,0.14538855003712758,0.11359453769578959
90.0,1.0288428039611117,0.6108428571428571,0.6188270293485957,0.7648148148148148,0.7639000000000001,0.6456000000000001,0.5900993899785074,0.21334920634920657,0.4146666666666642,0.3052298991250382,-0.16490333333333326,0.12068604651162769,-0.1326,0.1035,0.42020395575464925,0.15356810300045162,0.11359357648368062
91.0,1.042040587553539,0.6071428571428571,0.6926470463054339,0.7944444444444444,0.7600000000000001,0.645,0.6110245768685062,0.2672471898090457,0.4286666666666658,0.3103523601000425,-0.19858333333333328,0.101081395348837,-0.14500000000000002,0.12999999999999998,0.4318616993504313,0.1570927030655451,0.11359262462916676
92.0,1.0563465294934677,0.6057142857142856,0.7741952825537615,0.8240740740740741,0.7479000000000001,0.639,0.6223673702045438,0.2975748115000692,0.43733333333333224,0.3144955447743314,-0.22494999999999998,0.08147674418604631,-0.15760000000000002,0.16049999999999998,0.4413162839881366,0.15856722115702693,0.11359168216475161
93.0,1.0503333086305737,0.6060000000000001,0.8634717380935785,,0.7316,0.633,0.62412776998662,0.28465349999370615,0.46266666666666517,0.31863872944862026,-0.2359833333333333,0.06187209302325564,-0.1674,0.184,0.4419376540792822,0.15712605820295245,0.11359074912479099
94.0,1.0628926095044817,0.608,0.960476412924885,,0.7111000000000001,0.627,0.6163057762147349,0.25854277909948,0.4813333333333324,0.3227819141229091,-0.23168333333333332,0.042267441860464945,-0.1744,0.20049999999999998,0.44717892032676443,0.149392361366225,0.11358982555635347
95.0,1.1111148317267039,0.6117142857142858,1.065209307047681,,0.6864000000000001,0.621,0.5988033048433046,0.2292624900872322,0.5059999999999991,0.32708823447950613,-0.21205,0.02266279069767426,-0.1786,0.20999999999999996,0.4559087903936438,0.14532274473004803,0.1135889115026106
