Leg,Site,H,Cor,T,Depth (mbsf),Format,DPI,Image Link,Filename
  1,1.0,*,1.0,M,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.1M.pdf,1.1M.pdf
  1,1.0,*,1.0,R,151.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.1R.PDF,1.1R.PDF
  1,1.0,*,2.0,R,299.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.2R.PDF,1.2R.PDF
  1,1.0,*,3.0,R,455.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.3R.PDF,1.3R.PDF
  1,1.0,*,5.0,R,484.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.5R.PDF,1.5R.PDF
  1,1.0,*,6.0,R,691.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.6R.PDF,1.6R.PDF
  1,1.0,*,7.0,R,695.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.7R.PDF,1.7R.PDF
  1,1.0,*,8.0,R,752.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.8R.PDF,1.8R.PDF
  1,1.0,*,9.0,R,761.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/1.9R.PDF,1.9R.PDF
  1,2.0,*,1.0,R,19.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/2.1R.PDF,2.1R.PDF
  1,2.0,*,3.0,R,66.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/2.3R.PDF,2.3R.PDF
  1,2.0,*,4.0,R,101.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/2.4R.PDF,2.4R.PDF
  1,2.0,*,5.0,R,136.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/2.5R.PDF,2.5R.PDF
  1,3.0,*,1.0,R,25.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.1R.PDF,3.1R.PDF
  1,3.0,*,2.0,R,35.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.2R.PDF,3.2R.PDF
  1,3.0,*,3.0,R,200.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.3R.PDF,3.3R.PDF
  1,3.0,*,4.0,R,209.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.4R.PDF,3.4R.PDF
  1,3.0,*,5.0,R,320.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.5R.PDF,3.5R.PDF
  1,3.0,*,6.0,R,330.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.6R.PDF,3.6R.PDF
  1,3.0,*,7.0,R,381.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.7R.PDF,3.7R.PDF
  1,3.0,*,8.0,R,429.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.8R.PDF,3.8R.PDF
  1,3.0,*,9.0,R,534.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.9R.PDF,3.9R.PDF
  1,3.0,*,10.0,R,609.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.10R.PDF,3.10R.PDF
  1,3.0,*,11.0,R,620.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/3.11R.PDF,3.11R.PDF
  1,4.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/4.1R.PDF,4.1R.PDF
  1,4.0,*,2.0,R,104.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/4.2R.PDF,4.2R.PDF
  1,4.0,*,3.0,R,133.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/4.3R.PDF,4.3R.PDF
  1,4.0,A,1.0,R,72.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/4A1R.PDF,4A1R.PDF
  1,5.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/5.1R.PDF,5.1R.PDF
  1,5.0,*,2.0,R,31.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/5.2R.PDF,5.2R.PDF
  1,5.0,*,3.0,R,71.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/5.3R.PDF,5.3R.PDF
  1,5.0,A,2.0,R,97.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/5A2R.PDF,5A2R.PDF
  1,5.0,A,4.0,R,184.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/5A4R.PDF,5A4R.PDF
  1,6.0,*,1.0,R,40.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.1R.PDF,6.1R.PDF
  1,6.0,*,2.0,R,152.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.2R.PDF,6.2R.PDF
  1,6.0,*,3.0,R,190.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.3R.PDF,6.3R.PDF
  1,6.0,*,4.0,R,229.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.4R.PDF,6.4R.PDF
  1,6.0,*,5.0,R,246.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.5R.PDF,6.5R.PDF
  1,6.0,*,6.0,R,249.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6.6R.PDF,6.6R.PDF
  1,6.0,A,1.0,R,15.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/6A1R.PDF,6A1R.PDF
  1,7.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/7.1R.PDF,7.1R.PDF
  1,7.0,A,2.0,R,278.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/7A2R.PDF,7A2R.PDF
  1,7.0,A,3.0,R,287.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg001/7A3R.PDF,7A3R.PDF
  2,8.0,*,1.0,R,167.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/8.1R.PDF,8.1R.PDF
  2,8.0,*,2.0,R,249.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/8.2R.PDF,8.2R.PDF
  2,8.0,A,2.0,R,287.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/8A2R.PDF,8A2R.PDF
  2,9.0,*,5.0,R,31.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.5R.PDF,9.5R.PDF
  2,9.0,*,7.0,R,194.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.7R.PDF,9.7R.PDF
  2,9.0,*,8.0,R,203.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.8R.PDF,9.8R.PDF
  2,9.0,*,9.0,R,301.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.9R.PDF,9.9R.PDF
  2,9.0,*,10.0,R,310.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.10R.PDF,9.10R.PDF
  2,9.0,*,11.0,R,473.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.11R.PDF,9.11R.PDF
  2,9.0,*,12.0,R,482.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9.12R.PDF,9.12R.PDF
  2,9.0,A,1.0,R,678.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9A1R.PDF,9A1R.PDF
  2,9.0,A,3.0,R,764.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9A3R.PDF,9A3R.PDF
  2,9.0,A,4.0,R,822.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9A4R.PDF,9A4R.PDF
  2,9.0,A,5.0,R,825.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/9A5R.PDF,9A5R.PDF
  2,10.0,*,1.0,R,29.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.1R.PDF,10.1R.PDF
  2,10.0,*,2.0,R,40.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.2R.PDF,10.2R.PDF
  2,10.0,*,3.0,R,48.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.3R.PDF,10.3R.PDF
  2,10.0,*,5.0,R,71.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.5R.PDF,10.5R.PDF
  2,10.0,*,7.0,R,89.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.7R.PDF,10.7R.PDF
  2,10.0,*,9.0,R,176.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.9R.PDF,10.9R.PDF
  2,10.0,*,10.0,R,291.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.10R.PDF,10.10R.PDF
  2,10.0,*,11.0,R,377.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.11R.PDF,10.11R.PDF
  2,10.0,*,12.0,R,386.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.12R.PDF,10.12R.PDF
  2,10.0,*,13.0,R,395.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.13R.PDF,10.13R.PDF
  2,10.0,*,14.0,R,405.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.14R.PDF,10.14R.PDF
  2,10.0,*,15.0,R,414.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.15R.PDF,10.15R.PDF
  2,10.0,*,16.0,R,423.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.16R.PDF,10.16R.PDF
  2,10.0,*,17.0,R,432.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.17R.PDF,10.17R.PDF
  2,10.0,*,18.0,R,441.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.18R.PDF,10.18R.PDF
  2,10.0,*,19.0,R,450.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.19R.PDF,10.19R.PDF
  2,10.0,*,20.0,R,456.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/10.20R.PDF,10.20R.PDF
  2,11.0,*,1.0,R,14.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/11.1R.PDF,11.1R.PDF
  2,11.0,A,4.0,R,259.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/11A4R.PDF,11A4R.PDF
  2,11.0,A,7.0,R,279.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg002/11A7R.PDF,11A7R.PDF
  3,13.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13.1R.PDF,13.1R.PDF
  3,13.0,*,2.0,R,21.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13.2R.PDF,13.2R.PDF
  3,13.0,*,3.0,R,136.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13.3R.PDF,13.3R.PDF
  3,13.0,A,1.0,R,177.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A1R.PDF,13A1R.PDF
  3,13.0,A,2.0,R,242.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A2R.PDF,13A2R.PDF
  3,13.0,A,3.0,R,307.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A3R.PDF,13A3R.PDF
  3,13.0,A,4.0,R,380.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A4R.PDF,13A4R.PDF
  3,13.0,A,5.0,R,411.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A5R.PDF,13A5R.PDF
  3,13.0,A,7.0,R,461.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/13A7R.PDF,13A7R.PDF
  3,14.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.1R.PDF,14.1R.PDF
  3,14.0,*,2.0,R,12.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.2R.PDF,14.2R.PDF
  3,14.0,*,3.0,R,33.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.3R.PDF,14.3R.PDF
  3,14.0,*,4.0,R,52.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.4R.PDF,14.4R.PDF
  3,14.0,*,5.0,R,61.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.5R.PDF,14.5R.PDF
  3,14.0,*,6.0,R,71.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.6R.PDF,14.6R.PDF
  3,14.0,*,7.0,R,80.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.7R.PDF,14.7R.PDF
  3,14.0,*,8.0,R,89.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.8R.PDF,14.8R.PDF
  3,14.0,*,9.0,R,98.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.9R.PDF,14.9R.PDF
  3,14.0,*,10.0,R,107.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/14.10R.PDF,14.10R.PDF
  3,15.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.1R.PDF,15.1R.PDF
  3,15.0,*,2.0,R,18.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.2R.PDF,15.2R.PDF
  3,15.0,*,3.0,R,37.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.3R.PDF,15.3R.PDF
  3,15.0,*,5.0,R,77.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.5R.PDF,15.5R.PDF
  3,15.0,*,6.0,R,105.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.6R.PDF,15.6R.PDF
  3,15.0,*,7.0,R,114.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.7R.PDF,15.7R.PDF
  3,15.0,*,8.0,R,123.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.8R.PDF,15.8R.PDF
  3,15.0,*,9.0,R,132.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.9R.PDF,15.9R.PDF
  3,15.0,*,11.0,R,141.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/15.11R.PDF,15.11R.PDF
  3,16.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.1R.PDF,16.1R.PDF
  3,16.0,*,2.0,R,18.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.2R.PDF,16.2R.PDF
  3,16.0,*,3.0,R,36.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.3R.PDF,16.3R.PDF
  3,16.0,*,4.0,R,54.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.4R.PDF,16.4R.PDF
  3,16.0,*,5.0,R,85.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.5R.PDF,16.5R.PDF
  3,16.0,*,6.0,R,104.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.6R.PDF,16.6R.PDF
  3,16.0,*,7.0,R,113.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.7R.PDF,16.7R.PDF
  3,16.0,*,8.0,R,125.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.8R.PDF,16.8R.PDF
  3,16.0,*,9.0,R,134.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.9R.PDF,16.9R.PDF
  3,16.0,*,10.0,R,143.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.10R.PDF,16.10R.PDF
  3,16.0,*,11.0,R,152.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/16.11R.PDF,16.11R.PDF
  3,17.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17.1R.PDF,17.1R.PDF
  3,17.0,*,2.0,R,19.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17.2R.PDF,17.2R.PDF
  3,17.0,*,3.0,R,47.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17.3R.PDF,17.3R.PDF
  3,17.0,*,4.0,R,76.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17.4R.PDF,17.4R.PDF
  3,17.0,A,1.0,R,28.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17A1R.PDF,17A1R.PDF
  3,17.0,A,2.0,R,37.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17A2R.PDF,17A2R.PDF
  3,17.0,A,3.0,R,85.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17A3R.PDF,17A3R.PDF
  3,17.0,A,4.0,R,94.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17A4R.PDF,17A4R.PDF
  3,17.0,B,1.0,R,86.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17B1R.PDF,17B1R.PDF
  3,17.0,B,2.0,R,95.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17B2R.PDF,17B2R.PDF
  3,17.0,B,3.0,R,104.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17B3R.PDF,17B3R.PDF
  3,17.0,B,4.0,R,114.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/17B4R.PDF,17B4R.PDF
  3,18.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.1R.PDF,18.1R.PDF
  3,18.0,*,2.0,R,121.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.2R.PDF,18.2R.PDF
  3,18.0,*,3.0,R,141.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.3R.PDF,18.3R.PDF
  3,18.0,*,4.0,R,150.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.4R.PDF,18.4R.PDF
  3,18.0,*,5.0,R,159.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.5R.PDF,18.5R.PDF
  3,18.0,*,6.0,R,168.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.6R.PDF,18.6R.PDF
  3,18.0,*,7.0,R,178.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/18.7R.PDF,18.7R.PDF
  3,19.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.1R.PDF,19.1R.PDF
  3,19.0,*,2.0,R,9.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.2R.PDF,19.2R.PDF
  3,19.0,*,3.0,R,36.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.3R.PDF,19.3R.PDF
  3,19.0,*,4.0,R,56.7,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.4R.PDF,19.4R.PDF
  3,19.0,*,5.0,R,75.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.5R.PDF,19.5R.PDF
  3,19.0,*,6.0,R,86.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.6R.PDF,19.6R.PDF
  3,19.0,*,7.0,R,95.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.7R.PDF,19.7R.PDF
  3,19.0,*,8.0,R,104.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.8R.PDF,19.8R.PDF
  3,19.0,*,9.0,R,113.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.9R.PDF,19.9R.PDF
  3,19.0,*,10.0,R,123.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.10R.PDF,19.10R.PDF
  3,19.0,*,11.0,R,133.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.11R.PDF,19.11R.PDF
  3,19.0,*,12.0,R,140.9,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/19.12R.PDF,19.12R.PDF
  3,21.0,*,1.0,R,20.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.1R.PDF,21.1R.PDF
  3,21.0,*,2.0,R,67.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.2R.PDF,21.2R.PDF
  3,21.0,*,3.0,R,76.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.3R.PDF,21.3R.PDF
  3,21.0,*,4.0,R,85.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.4R.PDF,21.4R.PDF
  3,21.0,*,5.0,R,96.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.5R.PDF,21.5R.PDF
  3,21.0,*,6.0,R,105.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.6R.PDF,21.6R.PDF
  3,21.0,*,7.0,R,114.8,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.7R.PDF,21.7R.PDF
  3,21.0,*,8.0,R,124.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.8R.PDF,21.8R.PDF
  3,21.0,*,9.0,R,130.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21.9R.PDF,21.9R.PDF
  3,21.0,A,1.0,R,46.5,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21A1R.PDF,21A1R.PDF
  3,21.0,A,2.0,R,61.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21A2R.PDF,21A2R.PDF
  3,21.0,A,3.0,R,70.1,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/21A3R.PDF,21A3R.PDF
  3,22.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/22.1R.PDF,22.1R.PDF
  3,22.0,*,2.0,R,47.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/22.2R.PDF,22.2R.PDF
  3,22.0,*,3.0,R,104.6,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/22.3R.PDF,22.3R.PDF
  3,22.0,*,4.0,R,133.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/22.4R.PDF,22.4R.PDF
  3,22.0,*,5.0,R,234.2,PDF   ,300.0,http://deepseadrilling.org/cores/leg003/22.5R.PDF,22.5R.PDF
  4,23.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.1R.PDF,23.1R.PDF
  4,23.0,*,2.0,R,53.3,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.2R.PDF,23.2R.PDF
  4,23.0,*,3.0,R,62.4,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.3R.PDF,23.3R.PDF
  4,23.0,*,4.0,R,112.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.4R.PDF,23.4R.PDF
  4,23.0,*,5.0,R,121.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.5R.PDF,23.5R.PDF
  4,23.0,*,7.0,R,184.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/23.7R.PDF,23.7R.PDF
  4,24.0,*,1.0,R,198.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24.1R.PDF,24.1R.PDF
  4,24.0,*,2.0,R,207.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24.2R.PDF,24.2R.PDF
  4,24.0,*,4.0,R,225.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24.4R.PDF,24.4R.PDF
  4,24.0,A,1.0,R,503.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24A1R.PDF,24A1R.PDF
  4,24.0,A,3.0,R,540.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24A3R.PDF,24A3R.PDF
  4,24.0,A,4.0,R,550.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/24A4R.PDF,24A4R.PDF
  4,25.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/25.1R.PDF,25.1R.PDF
  4,25.0,*,2.0,R,9.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/25.2R.PDF,25.2R.PDF
  4,25.0,*,3.0,R,18.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/25.3R.PDF,25.3R.PDF
  4,25.0,*,4.0,R,27.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/25.4R.PDF,25.4R.PDF
  4,25.0,A,1.0,R,39.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/25A1R.PDF,25A1R.PDF
  4,26.0,*,1.0,R,96.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/26.1R.PDF,26.1R.PDF
  4,26.0,*,2.0,R,105.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/26.2R.PDF,26.2R.PDF
  4,26.0,*,3.0,R,227.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/26.3R.PDF,26.3R.PDF
  4,26.0,*,4.0,R,401.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/26.4R.PDF,26.4R.PDF
  4,26.0,*,5.0,R,477.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/26.5R.PDF,26.5R.PDF
  4,27.0,*,1.0,R,84.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.1R.PDF,27.1R.PDF
  4,27.0,*,2.0,R,141.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.2R.PDF,27.2R.PDF
  4,27.0,*,3.0,R,235.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.3R.PDF,27.3R.PDF
  4,27.0,*,4.0,R,244.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.4R.PDF,27.4R.PDF
  4,27.0,*,5.0,R,369.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.5R.PDF,27.5R.PDF
  4,27.0,*,6.0,R,454.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.6R.PDF,27.6R.PDF
  4,27.0,*,7.0,R,474.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27.7R.PDF,27.7R.PDF
  4,27.0,A,1.0,R,25.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27A1R.PDF,27A1R.PDF
  4,27.0,A,2.0,R,45.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27A2R.PDF,27A2R.PDF
  4,27.0,A,3.0,R,54.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27A3R.PDF,27A3R.PDF
  4,27.0,A,4.0,R,63.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27A4R.PDF,27A4R.PDF
  4,27.0,A,5.0,R,72.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/27A5R.PDF,27A5R.PDF
  4,28.0,*,2.0,R,68.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/28.2R.PDF,28.2R.PDF
  4,28.0,*,3.0,R,169.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/28.3R.PDF,28.3R.PDF
  4,28.0,*,4.0,R,176.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/28.4R.PDF,28.4R.PDF
  4,28.0,*,7.0,R,279.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/28.7R.PDF,28.7R.PDF
  4,29.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.1R.PDF,29.1R.PDF
  4,29.0,*,2.0,R,9.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.2R.PDF,29.2R.PDF
  4,29.0,*,3.0,R,18.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.3R.PDF,29.3R.PDF
  4,29.0,*,4.0,R,27.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.4R.PDF,29.4R.PDF
  4,29.0,*,5.0,R,37.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.5R.PDF,29.5R.PDF
  4,29.0,*,6.0,R,46.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.6R.PDF,29.6R.PDF
  4,29.0,*,7.0,R,117.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.7R.PDF,29.7R.PDF
  4,29.0,*,8.0,R,126.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.8R.PDF,29.8R.PDF
  4,29.0,*,9.0,R,135.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg004/29.9R.PDF,29.9R.PDF
