Leg,Site,H,Cor,T,Depth (mbsf),Format,DPI,Image Link,Filename
138,854,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/138_IR/VOLUME/CORES/IMAGES/854A1H.PDF,854A1H.PDF
138,854,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/138_IR/VOLUME/CORES/IMAGES/854B1H.PDF,854B1H.PDF
138,854,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/138_IR/VOLUME/CORES/IMAGES/854C1H.PDF,854C1H.PDF
139,855,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/855A1R.PDF,855A1R.PDF
139,855,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/855C1R.PDF,855C1R.PDF
139,856,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856A1H.PDF,856A1H.PDF
139,856,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856B1H.PDF,856B1H.PDF
139,856,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856C1H.PDF,856C1H.PDF
139,856,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856D1H.PDF,856D1H.PDF
139,856,E,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856E1H.PDF,856E1H.PDF
139,856,F,1,X,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856F1X.PDF,856F1X.PDF
139,856,G,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856G1R.PDF,856G1R.PDF
139,856,H,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/856H1R.PDF,856H1R.PDF
139,857,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/857B1H.PDF,857B1H.PDF
139,857,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/857C1R.PDF,857C1R.PDF
139,858,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858A1H.PDF,858A1H.PDF
139,858,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858B1H.PDF,858B1H.PDF
139,858,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858C1H.PDF,858C1H.PDF
139,858,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858D1H.PDF,858D1H.PDF
139,858,E,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858E1W.PDF,858E1W.PDF
139,858,F,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/139_IR/VOLUME/CORES/IMAGES/858F1W.PDF,858F1W.PDF
141,859,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/859A1H.PDF,859A1H.PDF
141,860,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/860A1H.PDF,860A1H.PDF
141,860,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/860B1H.PDF,860B1H.PDF
141,861,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/861A1H.PDF,861A1H.PDF
141,861,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/861B1H.PDF,861B1H.PDF
141,861,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/861C1H.PDF,861C1H.PDF
141,862,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/862A1H.PDF,862A1H.PDF
141,862,B,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/862B1W.PDF,862B1W.PDF
141,862,C,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/862C1W.PDF,862C1W.PDF
141,863,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/141_IR/VOLUME/CORES/IMAGES/863A1H.PDF,863A1H.PDF
142,864,A,1,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/142_IR/VOLUME/CORES/IMAGES/864A1M.PDF,864A1M.PDF
142,864,B,2,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/142_IR/VOLUME/CORES/IMAGES/864B2W.PDF,864B2W.PDF
143,865,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/865A1R.PDF,865A1R.PDF
143,865,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/865B1H.PDF,865B1H.PDF
143,865,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/865C1H.PDF,865C1H.PDF
143,866,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/866A1R.PDF,866A1R.PDF
143,866,B,1,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/866B1M.PDF,866B1M.PDF
143,867,A,1,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/867A1M.PDF,867A1M.PDF
143,867,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/867B1R.PDF,867B1R.PDF
143,868,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/868A1R.PDF,868A1R.PDF
143,869,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/869A1H.PDF,869A1H.PDF
143,869,B,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/869B1W.PDF,869B1W.PDF
143,870,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/870A1H.PDF,870A1H.PDF
143,870,B,1,X,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/143_IR/VOLUME/CORES/IMAGES/870B1X.PDF,870B1X.PDF
144,871,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/871A1H.PDF,871A1H.PDF
144,871,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/871B1H.PDF,871B1H.PDF
144,872,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/872A1H.PDF,872A1H.PDF
144,872,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/872C1H.PDF,872C1H.PDF
144,873,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/873B1H.PDF,873B1H.PDF
144,874,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/874A1R.PDF,874A1R.PDF
144,874,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/874B1R.PDF,874B1R.PDF
144,875,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/875A1R.PDF,875A1R.PDF
144,875,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/875B1R.PDF,875B1R.PDF
144,875,C,1,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/875C1M.PDF,875C1M.PDF
144,876,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/876A1R.PDF,876A1R.PDF
144,877,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/877A1R.PDF,877A1R.PDF
144,878,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/878A1R.PDF,878A1R.PDF
144,878,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/878B1R.PDF,878B1R.PDF
144,878,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/878C1R.PDF,878C1R.PDF
144,879,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/879A1R.PDF,879A1R.PDF
144,880,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/144_IR/VOLUME/CORES/IMAGES/880A1H.PDF,880A1H.PDF
145,881,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/881B1H.PDF,881B1H.PDF
145,881,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/881C1H.PDF,881C1H.PDF
145,882,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/882A1H.PDF,882A1H.PDF
145,882,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/882B1H.PDF,882B1H.PDF
145,883,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/883B1H.PDF,883B1H.PDF
145,883,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/883D1H.PDF,883D1H.PDF
145,884,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/884A1H.PDF,884A1H.PDF
145,884,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/884B1H.PDF,884B1H.PDF
145,884,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/884C1H.PDF,884C1H.PDF
145,884,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/884D1H.PDF,884D1H.PDF
145,885,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/885A1H.PDF,885A1H.PDF
145,886,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/886A1H.PDF,886A1H.PDF
145,886,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/886B1H.PDF,886B1H.PDF
145,886,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/886C1H.PDF,886C1H.PDF
145,887,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/887A1H.PDF,887A1H.PDF
145,887,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/887B1H.PDF,887B1H.PDF
145,887,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/145_IR/VOLUME/CORES/IMAGES/887C1H.PDF,887C1H.PDF
146,888,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/888A1H.PDF,888A1H.PDF
146,888,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/888B1H.PDF,888B1H.PDF
146,890,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/890A1H.PDF,890A1H.PDF
146,890,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/890B1H.PDF,890B1H.PDF
146,891,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/891A1H.PDF,891A1H.PDF
146,892,A,1,X,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/892A1X.PDF,892A1X.PDF
146,892,C,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/892C1W.PDF,892C1W.PDF
146,892,D,1,X,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/892D1X.PDF,892D1X.PDF
146,892,E,1,X,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/892E1X.PDF,892E1X.PDF
146,893,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/893A1H.PDF,893A1H.PDF
146,893,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/146_1_IR/VOLUME/CORES/IMAGES/893B1H.PDF,893B1H.PDF
147,894,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894A1R.PDF,894A1R.PDF
147,894,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894B1R.PDF,894B1R.PDF
147,894,C,1,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894C1M.PDF,894C1M.PDF
147,894,D,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894D1R.PDF,894D1R.PDF
147,894,E,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894E1R.PDF,894E1R.PDF
147,894,F,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/894F1R.PDF,894F1R.PDF
147,895,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895A1R.PDF,895A1R.PDF
147,895,B,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895B1R.PDF,895B1R.PDF
147,895,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895C1R.PDF,895C1R.PDF
147,895,D,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895D1R.PDF,895D1R.PDF
147,895,E,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895E1R.PDF,895E1R.PDF
147,895,F,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/147_IR/VOLUME/CORES/IMAGES/895F1R.PDF,895F1R.PDF
148,504,B,255,G,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/148_IR/VOLUME/CORES/IMAGES/504B255M.PDF,504B255M.PDF
148,504,B,256,G,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/148_IR/VOLUME/CORES/IMAGES/504B256M.PDF,504B256M.PDF
149,897,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/897A1R.PDF,897A1R.PDF
149,898,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/898A1H.PDF,898A1H.PDF
149,898,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/898B1H.PDF,898B1H.PDF
149,899,B,36,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/899B36W.PDF,899B36W.PDF
149,900,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/900A1R.PDF,900A1R.PDF
149,901,A,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/149_IR/VOLUME/CORES/IMAGES/901A1W.PDF,901A1W.PDF
150,902,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/902A1H.PDF,902A1H.PDF
150,902,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/902C1H.PDF,902C1H.PDF
150,902,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/902D1H.PDF,902D1H.PDF
150,903,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/903A1H.PDF,903A1H.PDF
150,903,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/903B1H.PDF,903B1H.PDF
150,904,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/904A1H.PDF,904A1H.PDF
150,906,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/150_IR/VOLUME/CORES/IMAGES/906A1H.PDF,906A1H.PDF
151,907,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/907A1H.PDF,907A1H.PDF
151,908,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/908A1H.PDF,908A1H.PDF
151,908,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/908B1H.PDF,908B1H.PDF
151,909,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/909A1H.PDF,909A1H.PDF
151,909,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/909B1H.PDF,909B1H.PDF
151,910,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/910A1H.PDF,910A1H.PDF
151,910,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/910B1H.PDF,910B1H.PDF
151,910,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/910C1R.PDF,910C1R.PDF
151,911,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/911A1H.PDF,911A1H.PDF
151,911,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/911B1H.PDF,911B1H.PDF
151,911,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/911C1H.PDF,911C1H.PDF
151,912,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/912A1H.PDF,912A1H.PDF
151,912,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/912B1H.PDF,912B1H.PDF
151,913,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/151_IR/VOLUME/CORES/IMAGES/913A1H.PDF,913A1H.PDF
152,914,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/914A1H.PDF,914A1H.PDF
152,915,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/915A1R.PDF,915A1R.PDF
152,916,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/916A1R.PDF,916A1R.PDF
152,917,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/917A1R.PDF,917A1R.PDF
152,918,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/918A1H.PDF,918A1H.PDF
152,918,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/918B1H.PDF,918B1H.PDF
152,919,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/919A1H.PDF,919A1H.PDF
152,919,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/152_IR/VOLUME/CORES/IMAGES/919B1H.PDF,919B1H.PDF
153,920,A,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/920A1W.PDF,920A1W.PDF
153,920,A,2,M,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/920A2M.PDF,920A2M.PDF
153,920,B,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/920B1W.PDF,920B1W.PDF
153,921,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/921A1R.PDF,921A1R.PDF
153,921,B,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/921B1W.PDF,921B1W.PDF
153,921,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/921C1R.PDF,921C1R.PDF
153,921,D,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/921D1R.PDF,921D1R.PDF
153,921,E,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/921E1R.PDF,921E1R.PDF
153,922,A,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/922A1R.PDF,922A1R.PDF
153,922,B,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/922B1W.PDF,922B1W.PDF
153,923,A,1,W,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/923A1W.PDF,923A1W.PDF
153,924,C,1,R,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/153_IR/VOLUME/CORES/IMAGES/924C1R.PDF,924C1R.PDF
154,925,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/925B1H.PDF,925B1H.PDF
154,925,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/925C1H.PDF,925C1H.PDF
154,925,E,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/925E1H.PDF,925E1H.PDF
154,926,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/926A1H.PDF,926A1H.PDF
154,926,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/926B1H.PDF,926B1H.PDF
154,927,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/927A1H.PDF,927A1H.PDF
154,927,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/927B1H.PDF,927B1H.PDF
154,927,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/927C1H.PDF,927C1H.PDF
154,928,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/928A1H.PDF,928A1H.PDF
154,928,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/928B1H.PDF,928B1H.PDF
154,929,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/929A1H.PDF,929A1H.PDF
154,929,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/154_IR/VOLUME/CORES/IMAGES/929B1H.PDF,929B1H.PDF
155,930,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/930A1H.PDF,930A1H.PDF
155,930,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/930B1H.PDF,930B1H.PDF
155,930,D,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/930D1H.PDF,930D1H.PDF
155,931,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/931A1H.PDF,931A1H.PDF
155,931,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/931B1H.PDF,931B1H.PDF
155,931,C,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/931C1H.PDF,931C1H.PDF
155,932,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/932A1H.PDF,932A1H.PDF
155,932,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/932B1H.PDF,932B1H.PDF
155,933,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/933A1H.PDF,933A1H.PDF
155,934,A,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/934A1H.PDF,934A1H.PDF
155,934,B,1,H,0.0,PDF   ,300.0,http://www-odp.tamu.edu/publications/155_IR/VOLUME/CORES/IMAGES/934B1H.PDF,934B1H.PDF
