0.0,12.58
0.01,18.56
0.025,23.71
0.035,25.44
0.05,28.68
0.06,29.57
0.075,32.49
0.085,31.97
0.1,33.95
0.11,32.32
0.125,33.66
0.135,33.0
0.15,34.24
0.16,32.66
0.175,34.24
0.185,33.0
0.2,34.24
0.21,33.0
0.225,34.24
0.235,33.0
0.25,34.24
0.26,33.0
0.275,34.53
0.285,34.04
0.3,36.0
0.31,35.41
0.325,36.88
0.335,36.44
0.35,38.34
0.36,37.82
0.375,39.8
0.385,38.16
0.4,40.39
0.41,39.19
0.425,40.39
0.435,38.85
0.45,41.27
0.46,40.22
0.475,42.44
0.485,42.29
0.5,43.61
0.51,42.29
0.525,43.61
0.535,41.94
0.55,43.61
0.56,42.29
0.575,44.78
0.585,44.35
0.6,46.53
0.61,47.1
0.625,50.92
0.635,51.57
0.65,53.56
0.66,52.26
0.675,53.85
0.685,51.57
0.7,52.68
0.71,50.19
0.725,50.92
0.735,49.16
0.75,50.63
0.76,48.48
0.775,50.34
0.785,49.51
0.8,51.51
0.81,49.85
0.825,51.8
0.835,49.16
0.85,50.05
0.86,47.44
0.875,47.7
0.885,45.38
0.9,45.36
0.91,43.66
0.925,44.78
0.935,42.63
0.95,43.61
0.96,42.29
0.975,43.9
0.985,42.29
1.0,43.02
1.01,41.26
1.025,43.02
1.035,40.22
1.05,42.14
1.06,39.88
1.075,40.68
1.085,39.54
1.1,40.97
1.11,39.54
1.125,41.27
1.135,39.19
1.15,40.97
1.16,38.51
1.175,40.39
1.185,38.16
1.2,39.8
1.21,38.16
1.225,40.39
1.235,39.19
1.25,41.56
1.26,40.22
1.275,42.44
1.285,41.26
1.3,43.61
1.31,41.6
1.325,43.9
1.335,41.94
1.35,44.48
1.36,42.29
1.375,44.19
1.385,41.26
1.4,42.44
1.41,37.47
1.425,37.46
1.435,30.25
1.503,34.53
1.514,38.85
1.528,43.9
1.539,45.04
1.553,48.87
1.564,47.44
1.578,49.75
1.589,47.44
1.603,49.17
