0.0,20.49
0.025,37.82
0.05,39.51
0.075,33.66
0.1,26.13
0.125,27.16
0.15,27.22
0.175,28.68
0.2,30.73
0.225,31.61
0.25,33.36
0.275,35.41
0.3,37.17
0.325,37.13
0.35,39.51
0.375,39.19
0.4,41.56
0.425,42.29
0.45,42.29
0.475,43.02
0.5,42.63
0.525,45.04
0.55,49.51
0.575,52.09
0.6,48.48
0.625,45.38
0.65,44.78
0.675,45.38
0.7,48.13
0.725,49.16
0.75,48.87
0.775,46.83
0.8,43.32
0.825,43.61
0.85,43.9
0.875,43.9
0.9,41.94
0.925,40.91
0.95,40.57
0.975,40.97
1.0,39.88
1.025,38.85
1.05,39.19
1.075,39.22
1.1,37.75
1.125,35.12
1.15,35.12
1.175,35.7
1.2,37.75
1.225,39.51
1.25,40.57
1.275,42.29
1.3,41.94
1.325,42.29
1.35,44.35
1.375,48.87
1.4,48.82
1.425,50.05
1.45,46.07
1.475,41.6
1.507,39.8
1.532,43.02
1.557,43.02
1.582,42.29
1.607,41.6
1.632,40.39
1.657,41.56
1.682,42.73
1.707,40.97
1.732,40.39
1.757,41.27
1.782,41.26
1.807,43.02
1.832,41.94
1.857,41.26
1.882,41.27
1.907,40.22
1.932,39.8
1.957,40.39
1.982,39.54
2.007,41.27
2.032,40.68
2.057,39.19
2.082,37.47
2.107,35.41
2.132,34.38
2.157,35.07
2.182,36.29
2.207,34.53
2.232,33.36
2.257,33.95
2.282,34.53
2.307,34.24
2.332,33.95
2.357,34.04
2.382,34.83
2.407,34.24
2.432,33.07
2.457,33.07
2.482,33.36
2.507,33.35
2.532,34.53
2.557,33.95
2.582,34.83
2.607,35.7
2.632,35.75
2.657,36.44
2.682,38.51
2.707,39.54
2.732,41.27
2.757,42.14
2.782,43.9
2.807,44.78
2.832,46.53
2.857,47.41
2.882,47.1
2.907,48.87
2.932,48.13
2.957,48.13
2.982,45.95
3.007,37.75
3.023,35.41
3.048,36.44
3.073,37.82
3.098,37.75
3.123,38.34
3.148,45.04
3.173,46.41
3.198,33.35
3.223,25.78
3.248,24.75
3.273,26.47
3.298,27.22
3.323,28.97
3.348,29.27
3.373,30.14
3.398,31.61
3.423,30.94
3.448,31.97
3.473,33.95
3.498,35.07
3.523,35.75
3.548,37.47
3.573,37.82
3.598,37.82
3.623,38.16
3.648,40.39
3.673,41.26
3.698,42.63
3.723,44.48
3.748,43.9
3.773,45.07
3.798,45.07
3.823,45.07
3.848,44.78
3.873,43.02
3.898,39.19
3.923,37.82
3.948,36.58
4.017,36.58
4.018,35.07
4.042,41.27
4.043,40.22
4.067,43.9
4.068,42.29
4.092,45.66
4.093,44.35
4.117,47.12
4.118,46.07
4.142,49.46
4.143,48.13
4.167,52.97
4.168,51.57
4.192,55.02
4.193,53.63
4.217,55.02
4.218,52.94
4.242,53.56
4.243,50.54
4.267,50.34
4.268,48.13
4.292,48.29
4.293,46.07
4.317,46.24
4.318,44.35
4.342,44.48
4.343,44.69
4.367,46.24
4.368,44.69
4.392,47.7
4.393,46.76
4.417,50.05
4.418,48.82
4.442,52.39
4.443,51.57
4.467,54.14
4.468,52.6
4.492,54.44
4.493,53.29
4.517,52.68
4.518,51.57
4.542,50.05
4.543,32.32
4.567,49.17
4.568,47.44
4.592,48.29
4.593,46.41
4.617,46.53
4.618,44.35
4.642,45.07
4.643,43.66
4.667,44.19
4.668,42.63
4.692,43.9
4.693,42.63
4.717,43.9
4.718,41.6
4.742,43.02
4.743,41.6
4.767,42.73
4.768,40.57
4.792,42.44
4.793,39.88
4.817,40.97
4.818,38.85
4.842,40.09
4.843,38.16
4.867,39.51
4.868,38.16
4.892,40.39
4.893,38.51
4.917,41.27
4.918,39.88
4.942,43.61
4.943,42.29
4.967,44.19
4.968,42.63
4.992,44.48
4.993,42.97
5.017,44.48
5.018,42.29
5.042,43.61
5.043,41.26
5.067,43.31
5.068,41.6
5.092,43.31
5.093,41.94
5.117,43.9
5.118,42.29
5.142,45.36
5.143,44.01
5.167,47.41
5.168,45.72
5.192,47.41
5.193,45.72
5.217,43.02
5.218,38.51
5.242,19.9
5.4,10.66
5.425,12.88
5.45,22.69
5.475,17.27
5.5,23.72
5.525,23.72
5.55,24.07
5.575,21.07
5.6,23.72
5.625,22.35
5.65,21.66
5.675,22.24
5.7,22.69
5.725,21.07
5.75,23.38
5.775,22.35
5.8,19.94
5.825,19.6
5.85,19.9
5.875,24.75
5.9,18.44
5.925,25.46
5.95,29.27
5.975,29.91
6.0,29.85
6.025,30.73
6.05,31.61
6.075,31.97
6.1,33.35
6.125,31.97
6.15,33.36
6.175,32.78
6.2,31.61
6.225,29.85
6.25,28.1
6.275,24.0
6.3,20.78
6.325,19.9
6.35,20.49
6.375,24.58
6.4,29.56
6.425,31.29
6.45,32.49
6.475,32.49
6.5,32.49
6.525,32.32
6.55,34.04
6.575,33.35
6.6,33.0
6.625,33.35
6.65,34.04
6.675,34.83
6.7,35.07
6.725,36.1
6.75,37.13
6.775,37.13
6.8,35.41
6.825,31.29
6.85,31.97
6.875,32.32
6.9,30.25
6.92,34.24
6.945,35.07
6.97,36.1
6.995,37.46
7.02,38.05
7.045,39.19
7.07,40.22
7.095,39.8
7.12,25.44
7.145,36.1
7.17,34.83
7.195,33.0
7.22,32.49
7.245,31.61
7.27,30.73
7.295,29.91
7.32,29.85
7.345,30.73
7.37,31.29
7.395,32.66
7.42,34.38
7.445,36.0
7.47,37.17
7.495,36.88
7.52,38.05
7.545,39.19
7.57,40.09
7.595,40.22
7.62,41.26
7.645,41.6
7.67,41.94
7.695,42.97
7.72,43.66
7.745,43.66
7.77,43.9
7.795,40.91
7.82,38.63
7.845,38.05
7.87,37.82
7.895,39.51
7.92,40.22
7.945,40.91
7.97,40.22
7.995,39.8
8.02,38.05
8.045,35.07
8.07,33.0
8.095,31.63
8.12,30.25
8.145,29.57
8.17,29.27
8.195,28.68
8.22,27.85
8.245,27.16
8.27,28.39
8.295,28.19
8.32,28.19
8.345,28.19
8.37,27.16
8.395,26.34
8.411,27.22
8.417,26.47
8.436,29.85
8.442,29.22
8.461,30.44
8.467,29.57
8.486,30.14
8.492,28.88
8.511,29.85
8.517,28.88
8.536,30.44
8.542,29.91
8.561,31.61
8.567,31.29
8.586,33.95
8.592,34.38
8.611,36.0
8.617,35.75
8.636,36.0
8.642,34.72
8.661,36.0
8.667,35.07
8.686,35.12
8.692,34.72
8.711,35.7
8.717,35.07
8.736,36.0
8.742,35.07
8.761,35.41
8.767,34.38
8.786,35.12
8.792,34.38
8.811,35.41
8.817,35.07
8.836,35.7
8.842,35.07
8.861,35.12
8.867,34.72
8.886,35.7
8.892,34.72
8.911,35.7
8.917,34.04
8.936,35.12
8.942,34.04
8.961,34.24
8.967,33.0
8.986,33.07
8.992,31.97
9.011,32.49
9.017,31.97
9.036,33.07
9.042,32.32
9.061,34.24
9.067,34.04
9.086,36.0
9.092,35.75
9.111,37.75
9.117,37.47
9.136,39.51
9.142,39.54
9.161,41.56
9.167,41.26
9.186,42.73
9.192,41.94
9.211,41.85
9.217,40.57
9.236,39.51
9.242,37.47
9.261,36.29
9.267,35.07
9.286,32.78
9.292,34.04
9.311,34.53
9.317,33.35
9.336,34.24
9.342,33.35
9.361,32.78
9.367,31.97
9.386,33.36
9.392,33.0
9.411,34.24
9.417,34.38
9.436,36.29
9.442,35.75
9.461,36.88
9.467,36.79
9.486,36.0
9.492,36.1
9.511,36.0
9.517,35.41
9.536,35.41
9.542,34.72
9.561,33.95
9.567,32.66
9.586,31.31
9.592,29.57
9.611,28.1
9.617,28.88
9.636,30.73
9.642,31.63
9.661,34.24
9.667,36.1
9.686,38.63
9.692,39.54
9.711,41.27
9.717,41.26
9.736,40.09
9.742,38.85
9.761,39.51
9.767,39.19
9.786,40.09
9.792,39.19
9.811,40.39
9.817,39.54
9.836,40.09
9.842,38.85
9.861,39.51
9.867,38.51
9.886,38.63
9.892,36.1
9.901,32.32
9.911,34.24
9.917,34.24
9.926,34.04
9.942,33.95
9.951,33.35
9.967,33.07
9.976,31.97
9.992,32.49
10.001,31.29
10.017,31.31
10.026,30.94
10.042,31.31
10.051,29.91
10.067,30.73
10.076,30.25
10.092,31.61
10.101,30.6
10.117,31.31
10.126,30.25
10.142,31.02
10.151,30.25
10.167,30.73
10.176,29.91
10.192,29.85
10.201,28.88
10.217,28.97
10.226,27.85
10.242,28.1
10.251,27.16
10.267,27.22
10.276,25.78
10.292,26.63
10.301,26.47
10.317,26.34
10.326,25.78
10.342,25.75
10.351,24.41
10.367,25.46
10.376,24.75
10.392,25.46
10.401,24.75
10.417,25.17
10.426,24.07
10.442,24.88
10.451,24.41
10.467,24.58
10.476,24.07
10.492,24.88
10.501,24.75
10.517,26.05
10.526,25.44
10.542,26.93
10.551,26.13
10.567,27.22
10.576,26.47
10.592,27.51
10.601,27.16
10.617,27.8
10.626,27.85
10.642,28.97
10.651,28.19
10.667,28.97
10.676,27.85
10.692,28.1
10.701,27.5
10.717,27.22
10.726,25.78
10.742,26.05
10.751,25.44
10.767,25.46
10.776,24.75
10.792,24.29
10.801,23.72
10.817,24.88
10.826,24.75
10.842,26.34
10.851,26.13
10.867,27.22
10.876,26.82
10.892,28.1
10.901,27.85
10.917,28.68
10.926,28.53
10.942,29.27
10.951,28.88
10.967,28.97
10.976,28.19
10.992,28.97
11.001,27.85
11.017,27.8
11.026,26.13
11.042,26.34
11.051,25.44
11.067,25.75
11.076,23.72
11.092,24.29
11.101,23.72
11.117,24.58
11.126,24.07
11.142,26.05
11.151,25.78
11.167,26.93
11.176,26.47
11.192,27.22
11.201,26.13
11.217,26.63
11.226,26.13
11.242,26.63
11.251,25.78
11.267,26.93
11.276,25.78
11.292,26.34
11.301,25.78
11.317,26.34
11.326,25.1
11.342,25.75
11.351,24.75
11.367,23.71
11.376,20.63
11.392,20.49
11.407,20.63
11.423,23.71
11.432,23.38
11.448,24.0
11.457,23.38
11.473,23.71
11.482,23.03
11.498,23.12
11.507,22.35
11.523,22.54
11.532,21.32
11.548,21.95
11.557,21.66
11.573,21.36
11.582,21.66
11.598,21.66
11.607,20.63
11.623,21.36
11.632,20.28
11.648,20.78
11.657,19.6
11.673,20.78
11.682,19.25
11.698,20.19
11.707,13.06
11.723,19.9
11.732,18.56
11.748,19.32
11.757,18.22
11.773,18.73
11.782,17.53
11.798,17.85
11.807,16.5
11.823,17.85
11.832,16.85
11.848,17.56
11.857,11.35
11.873,17.85
11.882,16.85
11.898,17.85
11.907,16.5
11.923,17.85
11.932,17.53
11.948,18.73
11.957,18.22
11.973,19.32
11.982,18.56
11.998,21.07
12.007,20.63
12.023,22.54
12.032,21.66
12.048,22.83
12.057,22.0
12.073,22.83
12.082,22.35
12.098,23.12
12.107,22.35
12.123,22.83
12.132,22.0
12.148,22.83
12.157,22.0
12.173,22.83
12.182,21.32
12.198,22.24
12.207,21.66
12.223,22.83
12.232,21.66
12.248,23.12
12.257,22.69
12.273,24.58
12.282,24.07
12.298,25.46
12.307,24.41
12.323,25.46
12.332,24.75
12.348,26.05
12.357,25.44
12.373,26.34
12.382,16.85
12.398,25.46
12.407,24.07
12.423,24.88
12.432,23.38
12.448,24.58
12.457,23.72
12.473,24.29
12.482,23.03
12.498,24.29
12.507,23.38
12.523,23.71
12.532,22.35
12.548,23.41
12.557,21.66
12.573,24.0
12.582,23.38
12.598,24.58
12.607,24.07
12.623,24.88
12.632,24.07
12.648,25.17
12.657,24.41
12.673,24.58
12.682,23.72
12.698,24.0
12.707,22.35
12.723,22.83
12.732,22.0
12.748,22.24
12.757,21.32
12.773,21.95
12.782,21.66
12.798,22.24
12.807,21.32
12.823,21.07
12.832,20.28
