0.05,34.53
0.075,32.32
0.1,30.44
0.125,29.27
0.15,28.68
0.175,29.85
0.2,31.31
0.225,31.31
0.25,31.97
0.275,33.66
0.3,35.07
0.325,36.0
0.35,37.47
0.375,38.63
0.4,39.54
0.425,40.22
0.45,40.39
0.475,40.22
0.5,40.97
0.525,41.56
0.55,41.56
0.575,45.04
0.6,47.41
0.625,48.0
0.65,46.41
0.675,44.78
0.7,44.35
0.725,45.72
0.75,47.44
0.775,48.48
0.8,48.82
0.825,49.16
0.85,48.0
0.875,46.41
0.9,44.35
0.925,43.32
0.95,43.9
0.975,43.02
1.0,41.26
1.025,40.22
1.05,39.19
1.075,40.91
1.1,40.22
1.125,39.54
1.15,39.22
1.175,37.75
1.2,36.79
1.225,36.88
1.25,38.16
1.275,40.39
1.3,40.91
1.325,41.27
1.35,41.6
1.375,40.22
1.4,40.68
1.425,42.14
1.45,43.31
1.475,43.32
1.5,40.22
1.519,45.07
1.522,44.35
1.544,46.53
1.547,46.07
1.569,46.24
1.572,45.38
1.594,45.36
1.597,44.35
1.619,43.9
1.622,43.66
1.644,40.09
1.647,42.63
1.669,43.31
1.672,43.32
1.694,43.02
1.697,42.97
1.719,43.02
1.722,42.63
1.744,43.02
1.747,42.63
1.769,42.44
1.772,42.29
1.794,42.14
1.797,41.94
1.819,41.56
1.822,41.26
1.844,41.85
1.847,41.26
1.869,41.85
1.872,41.6
1.894,42.14
1.897,41.6
1.919,42.73
1.922,42.29
1.944,43.31
1.947,42.97
1.969,43.61
1.972,43.32
1.994,43.31
1.997,42.29
2.019,42.73
2.022,42.29
2.044,42.73
2.047,41.6
2.069,42.14
2.072,41.94
2.094,42.44
2.097,42.29
2.119,42.73
2.122,41.6
2.144,42.44
2.147,41.26
2.169,41.85
2.172,40.57
2.194,40.39
2.197,39.19
2.219,37.46
2.222,35.75
2.244,35.7
2.247,34.72
2.269,36.0
2.272,35.07
2.294,36.29
2.297,35.75
2.319,36.58
2.322,35.75
2.344,36.0
2.347,35.07
2.369,36.0
2.372,34.38
2.394,36.0
2.407,36.0
2.408,34.04
2.432,36.58
2.433,34.72
2.457,36.58
2.458,34.04
2.482,35.41
2.483,34.04
2.507,35.12
2.508,33.35
2.532,34.24
2.533,32.66
2.557,34.83
2.558,32.66
2.582,35.12
2.583,33.0
2.607,36.0
2.608,34.38
2.632,38.05
2.633,36.44
2.657,39.51
2.658,38.16
2.682,40.39
2.683,38.51
2.707,40.68
2.708,39.54
2.732,40.97
2.733,39.54
2.757,40.97
2.758,39.19
2.782,41.56
2.783,40.22
2.807,42.14
2.808,41.26
2.832,43.02
2.833,41.6
2.857,43.61
2.858,41.94
2.882,43.61
2.883,41.94
2.907,45.07
2.908,43.66
2.932,46.53
2.933,44.69
2.957,47.12
2.958,45.38
2.982,47.41
2.983,46.41
3.007,49.17
3.008,48.13
3.032,51.22
3.033,49.51
3.057,51.8
3.058,50.54
3.082,49.75
3.083,49.16
3.107,40.39
3.108,39.88
3.132,24.58
3.133,22.69
3.155,30.73
3.156,29.22
3.18,42.44
3.181,43.32
3.205,43.9
3.206,42.97
3.23,45.66
3.231,45.38
3.255,47.7
3.256,46.41
3.28,36.88
3.281,37.13
3.305,30.14
3.306,28.19
3.33,27.51
3.331,26.47
3.355,28.1
3.356,25.78
3.38,28.1
3.381,26.82
3.405,28.97
3.406,26.82
3.43,29.56
3.431,18.56
3.455,30.44
3.456,28.88
3.48,31.9
3.481,29.91
3.505,32.78
3.506,30.94
3.53,33.36
3.531,31.97
3.555,35.12
3.556,33.69
3.58,37.46
3.581,36.1
3.605,38.63
3.606,37.13
3.63,39.51
3.631,37.82
3.655,39.8
3.656,38.16
3.68,39.8
3.681,38.16
3.705,40.68
3.706,39.19
3.73,42.14
3.731,40.91
3.755,44.78
3.756,42.97
3.78,46.24
3.781,44.35
3.805,46.53
3.806,44.35
3.83,46.53
3.831,44.35
3.855,45.95
3.856,44.35
3.88,45.66
3.881,44.35
3.905,44.19
3.906,42.29
3.93,43.9
3.931,41.94
3.955,43.02
3.956,41.26
3.98,42.14
3.981,40.57
4.005,42.14
4.006,40.22
4.03,42.14
4.031,40.57
4.055,43.9
4.056,41.94
4.08,45.95
4.081,43.66
4.105,47.12
4.106,44.69
4.13,48.0
4.131,45.72
4.155,48.29
4.156,46.76
4.18,49.75
4.181,48.82
4.205,51.8
4.206,50.88
4.23,53.56
4.231,52.6
4.255,55.31
4.256,53.63
4.28,55.31
4.281,53.98
4.305,53.85
4.306,52.26
4.33,52.09
4.331,49.85
4.355,50.05
4.356,47.79
4.38,48.58
4.381,46.76
4.405,48.0
4.406,46.07
4.43,48.29
4.431,47.1
4.455,49.46
4.456,49.16
4.48,51.8
4.481,50.54
4.505,53.56
4.506,52.6
4.53,55.61
4.531,54.66
4.555,56.48
4.556,54.66
4.58,54.73
4.581,52.94
4.605,51.8
4.606,49.85
