0.0,17.56
0.025,32.49
0.05,34.53
0.075,32.49
0.1,30.44
0.125,29.57
0.15,28.68
0.175,29.57
0.2,30.94
0.225,31.31
0.25,31.97
0.275,33.66
0.3,35.07
0.325,36.0
0.35,37.47
0.375,39.19
0.4,40.09
0.425,40.22
0.45,40.39
0.475,39.8
0.5,40.22
0.525,41.26
0.55,41.6
0.575,44.48
0.6,47.41
0.625,48.0
0.65,46.41
0.675,45.04
0.7,44.35
0.725,45.72
0.75,47.44
0.775,48.29
0.8,48.82
0.825,49.16
0.85,48.0
0.875,46.41
0.9,44.48
0.925,43.32
0.95,43.66
0.975,43.02
1.0,41.26
1.025,40.22
1.05,39.19
1.075,40.39
1.1,40.22
1.125,39.54
1.15,38.51
1.175,37.82
1.2,36.79
1.225,36.88
1.25,38.16
1.275,40.22
1.3,40.91
1.325,41.27
1.35,41.56
1.375,40.68
1.4,40.57
1.425,42.14
1.45,43.31
1.475,43.32
1.5,41.85
1.519,45.07
1.522,44.35
1.544,46.53
1.547,46.07
1.569,46.24
1.572,45.38
1.594,45.36
1.597,44.35
1.619,43.9
1.622,43.66
1.644,40.09
1.647,42.63
1.669,43.31
1.672,43.32
1.694,43.02
1.697,42.97
1.719,43.02
1.722,42.63
1.744,43.02
1.747,42.63
1.769,42.44
1.772,42.29
1.794,42.14
1.797,41.94
1.819,41.56
1.822,41.26
1.844,41.85
1.847,41.26
1.869,41.85
1.872,41.6
1.894,42.14
1.897,41.6
1.919,42.73
1.922,42.29
1.944,43.31
1.947,42.97
1.969,43.61
1.972,43.32
1.994,43.31
1.997,42.29
2.019,42.73
2.022,42.29
2.044,42.73
2.047,41.6
2.069,42.14
2.072,41.94
2.094,42.44
2.097,42.29
2.119,42.73
2.122,41.6
2.144,42.44
2.147,41.26
2.169,41.85
2.172,40.57
2.194,40.39
2.197,39.19
2.219,37.46
2.222,35.75
2.244,35.7
2.247,34.72
2.269,36.0
2.272,35.07
2.294,36.29
2.297,35.75
2.319,36.58
2.322,35.75
2.344,36.0
2.347,35.07
2.369,36.0
2.372,34.38
2.394,36.0
2.397,35.75
2.419,38.92
2.422,38.85
2.444,48.0
2.447,49.51
2.469,36.0
2.472,32.32
2.492,27.16
2.514,32.19
2.517,31.29
2.539,33.66
2.542,32.66
2.564,34.83
2.567,33.69
2.589,35.12
2.592,34.38
2.614,36.29
2.617,35.07
2.639,37.17
2.642,37.13
2.664,39.51
2.667,38.85
2.689,40.39
2.692,39.54
2.714,41.27
2.717,40.22
2.739,40.68
2.742,39.54
2.764,40.97
2.767,40.22
2.789,41.27
2.792,40.22
2.814,41.56
2.817,40.57
2.839,42.14
2.842,40.91
2.864,43.31
2.867,42.29
2.889,44.19
2.892,42.63
2.914,44.78
2.917,44.35
2.939,47.41
2.942,46.41
2.964,47.41
2.967,47.1
2.989,47.7
2.992,47.44
3.014,48.0
3.017,47.44
3.039,44.78
3.042,42.97
3.064,28.39
3.067,22.69
3.2,19.6
3.225,35.7
3.25,38.51
3.275,40.39
3.3,40.68
3.325,40.09
3.35,38.34
3.375,37.75
3.4,37.75
3.425,31.29
3.45,26.13
3.475,25.78
3.5,28.19
3.525,31.97
3.55,34.04
3.575,33.69
3.6,30.94
3.625,28.88
3.65,31.61
3.675,29.91
3.7,31.61
3.725,31.9
3.75,35.41
3.775,37.13
3.8,36.79
3.825,35.07
3.85,34.04
3.875,31.63
3.9,29.91
3.925,30.25
3.95,30.25
3.975,33.66
4.0,33.35
4.025,33.95
4.05,30.6
4.075,34.24
4.1,36.0
4.125,37.75
4.15,35.41
4.175,33.95
4.2,27.85
4.225,21.66
4.25,18.15
4.275,14.44
4.3,16.16
4.325,22.35
4.35,27.5
4.375,32.49
4.4,37.47
4.425,40.91
4.45,40.09
4.475,40.39
4.5,43.9
4.525,43.9
4.55,45.66
4.575,48.29
4.6,50.63
4.625,51.8
4.65,49.85
4.675,49.46
4.7,42.44
4.719,43.02
4.721,41.26
4.744,44.78
4.746,43.32
4.769,45.95
4.771,44.35
4.794,47.12
4.796,45.38
4.819,49.46
4.821,47.79
4.844,52.68
4.846,50.88
4.869,54.14
4.871,51.91
4.894,53.26
4.896,51.23
4.919,51.8
4.921,49.51
4.944,50.05
4.946,48.13
4.969,48.58
4.971,46.76
4.994,47.41
4.996,45.04
5.019,45.66
5.021,43.32
5.044,44.19
5.046,42.29
5.069,43.02
5.071,41.26
5.094,42.44
5.096,40.22
5.119,42.14
5.121,39.88
5.144,41.85
5.146,39.54
5.169,41.27
5.171,39.19
5.194,41.27
5.196,38.85
5.219,41.27
5.221,38.85
5.244,41.85
5.246,40.22
5.269,42.44
5.271,40.57
5.294,43.02
5.296,41.26
5.319,44.78
5.321,42.63
5.344,44.78
5.346,42.97
5.369,44.19
5.371,41.94
5.394,43.9
5.396,41.6
5.419,43.61
5.421,40.91
5.444,43.31
5.446,41.6
5.469,45.66
5.471,43.32
5.494,47.12
5.496,45.38
5.519,48.29
5.521,46.07
5.544,50.05
5.546,48.13
5.569,51.51
5.571,49.51
5.594,53.85
5.596,52.26
5.619,55.02
5.621,52.6
5.644,53.85
5.646,51.57
5.669,51.8
5.671,48.82
5.694,50.05
5.696,47.44
5.719,49.17
5.721,46.07
5.744,46.53
5.746,42.97
5.769,41.27
5.771,38.16
5.794,38.63
5.796,36.1
5.819,37.17
5.821,35.07
5.844,36.88
5.846,35.07
5.869,37.46
5.871,35.75
5.894,37.75
5.896,35.07
5.919,36.0
5.921,33.69
5.944,34.53
5.946,31.97
5.969,34.24
5.971,31.97
5.994,35.7
5.996,33.35
6.019,37.75
6.021,35.41
6.044,38.63
6.046,36.1
6.069,39.22
6.071,36.79
6.094,39.22
6.096,36.44
6.119,38.34
6.121,36.1
6.144,37.46
6.146,34.38
6.169,36.0
6.171,33.0
6.194,33.36
6.196,30.25
6.216,35.12
6.22,32.66
6.241,36.88
6.245,34.04
6.266,36.88
6.27,34.38
6.291,36.88
6.295,34.04
6.316,36.88
6.32,34.72
6.341,38.34
6.345,36.1
6.366,38.63
6.37,36.44
6.391,38.92
6.395,37.13
6.416,40.39
6.42,38.51
6.441,40.09
6.445,37.13
6.466,36.0
6.47,33.35
6.491,35.12
6.495,33.0
6.516,36.29
6.52,34.38
6.541,37.75
6.545,35.75
6.566,38.05
6.57,35.75
6.591,39.22
6.595,36.44
6.616,39.8
6.62,37.82
6.641,41.27
6.645,38.51
6.666,41.56
6.67,39.19
6.691,41.27
6.695,38.85
6.716,40.97
6.72,38.51
6.741,39.51
6.745,36.44
6.766,37.75
6.77,35.07
6.791,36.29
6.795,33.0
6.816,34.24
6.82,31.97
6.841,33.66
6.845,30.6
6.866,32.78
6.87,30.94
6.891,32.78
6.895,29.91
6.916,32.78
6.92,30.94
6.941,34.24
6.945,31.63
6.966,35.41
6.97,33.69
6.991,36.88
6.995,35.41
7.016,38.92
7.02,37.13
7.041,39.22
7.045,37.13
7.066,39.8
7.07,37.13
7.091,40.97
7.095,39.19
7.116,42.14
7.12,40.22
7.141,43.02
7.145,40.91
7.166,43.02
7.17,41.26
7.191,44.19
7.195,41.26
7.216,44.78
7.22,41.94
7.241,45.36
7.245,43.32
7.266,45.66
7.27,42.97
7.291,45.95
7.295,43.32
7.316,45.66
7.32,43.66
7.341,46.53
7.345,43.32
7.366,43.02
7.37,38.85
7.391,38.34
7.395,35.07
7.416,37.46
7.42,35.07
7.441,38.63
7.445,36.79
7.466,40.97
7.47,39.19
7.491,42.14
7.495,39.19
7.516,40.97
7.52,38.16
7.541,39.8
7.545,36.44
7.566,38.63
7.57,35.07
7.591,36.88
7.595,33.35
7.616,33.95
7.62,31.29
7.641,32.49
7.645,29.91
7.666,29.85
7.67,26.13
7.691,25.17
7.695,21.66
7.713,26.93
7.72,25.78
7.738,29.27
7.745,26.82
7.763,30.44
7.77,27.85
7.788,30.73
7.795,27.85
7.813,29.85
7.82,28.19
7.838,30.73
7.845,28.88
7.863,31.31
7.87,29.22
7.888,31.9
7.895,29.57
7.913,32.49
7.92,30.25
7.938,32.49
7.945,29.91
7.963,32.49
7.97,29.91
7.988,32.19
7.995,29.91
8.013,31.9
8.02,30.25
8.038,33.66
8.045,31.97
8.063,36.29
8.07,34.04
8.088,38.63
8.095,36.1
8.113,38.63
8.12,36.1
8.138,38.63
8.145,36.1
8.163,38.63
8.17,36.1
8.188,38.92
8.195,36.44
8.213,38.63
8.22,35.75
8.238,38.63
8.245,36.44
8.263,39.22
8.27,36.1
8.288,39.51
8.295,37.13
8.313,39.51
8.32,37.47
8.338,39.8
8.345,37.13
8.363,39.22
8.37,36.1
8.388,38.05
8.395,34.72
8.413,36.58
8.42,33.35
8.438,36.0
8.445,33.69
8.463,36.88
8.47,35.07
8.488,39.22
8.495,37.13
8.513,41.56
8.52,39.54
8.538,43.31
8.545,40.91
8.563,44.78
8.57,42.63
8.588,45.66
8.595,41.94
8.613,43.31
8.62,39.54
8.638,40.97
8.645,37.13
8.663,39.22
8.67,36.1
8.688,38.34
8.695,35.75
8.713,37.75
8.72,34.72
8.738,36.58
8.745,34.04
8.763,36.88
8.77,35.07
8.788,38.63
8.795,36.44
8.813,40.09
8.82,37.47
8.838,39.51
8.845,36.44
8.863,39.22
8.87,36.44
8.888,39.8
8.895,37.13
8.913,39.51
8.92,36.1
8.938,36.88
8.945,33.0
8.963,34.24
8.97,30.25
8.988,32.78
8.995,30.94
9.013,35.41
9.02,34.72
9.038,40.68
9.045,39.88
9.063,42.44
9.07,39.54
9.088,42.14
9.095,39.54
9.113,42.14
9.12,39.19
9.138,41.85
9.145,38.85
9.163,40.39
9.17,36.79
9.188,35.7
9.195,31.63
9.21,36.29
9.219,35.07
9.235,38.63
9.244,35.07
9.26,37.17
9.269,33.69
9.285,34.53
9.294,30.6
9.31,31.9
9.319,29.22
9.335,31.61
9.344,29.57
9.36,32.78
9.369,30.94
9.385,33.36
9.394,30.94
9.41,33.36
9.419,30.94
9.435,33.36
9.444,31.29
9.46,33.66
9.469,30.94
9.485,33.07
9.494,30.25
9.51,32.49
9.519,29.57
9.535,30.73
9.544,27.5
9.56,29.85
9.569,26.13
9.585,28.68
9.594,25.78
9.61,28.1
9.619,25.1
9.635,27.22
9.644,23.72
9.66,26.93
9.669,24.41
9.685,26.93
9.694,24.07
9.71,26.93
9.719,24.41
9.735,26.93
9.744,24.07
9.76,26.63
9.769,24.07
9.785,27.22
9.794,25.44
9.81,28.1
9.819,25.1
9.835,28.1
9.844,25.78
9.86,28.39
9.869,25.78
9.885,28.97
9.894,26.82
9.91,29.27
9.919,26.82
9.935,28.97
9.944,25.78
9.96,28.39
9.969,25.1
9.985,27.22
9.994,24.41
10.01,26.93
10.019,24.41
10.035,26.63
10.044,24.75
10.06,27.22
10.069,25.1
10.085,28.39
10.094,26.47
10.11,29.56
10.119,27.5
10.135,30.44
10.144,28.53
10.16,31.31
10.169,28.53
10.185,31.31
10.194,28.53
10.21,30.14
10.219,27.16
10.235,28.97
10.244,25.78
10.26,28.1
10.269,25.1
10.285,27.8
10.294,25.44
10.31,28.1
10.319,25.44
10.335,28.1
10.344,25.78
10.36,27.51
10.369,24.41
10.385,27.22
10.394,24.41
10.41,27.22
10.419,24.75
10.435,27.22
10.444,24.75
10.46,27.22
10.469,24.41
10.485,26.34
10.494,23.72
10.51,26.34
10.519,23.38
10.535,25.75
10.544,23.03
10.56,24.88
10.569,21.66
10.585,23.71
10.594,20.63
10.61,22.54
10.619,19.6
10.635,21.95
10.644,18.56
10.66,21.07
10.669,17.88
10.685,19.02
10.694,14.78
10.704,18.44
10.715,16.5
10.729,20.19
10.74,17.53
10.754,19.9
10.765,17.53
10.779,19.9
10.79,16.85
10.804,19.32
10.815,16.85
10.829,19.32
10.84,16.5
10.854,19.02
10.865,17.19
10.879,19.32
10.89,16.5
10.904,19.32
10.915,16.5
10.929,18.44
10.94,16.16
10.954,19.02
10.965,16.85
10.979,19.61
10.99,17.53
11.004,21.07
11.015,18.56
11.029,22.83
11.04,19.6
11.054,23.41
11.065,20.63
11.079,23.41
11.09,20.63
11.104,23.71
11.115,20.97
11.129,23.71
11.14,21.32
11.154,23.71
11.165,20.63
11.179,24.0
11.19,21.32
11.204,24.58
11.215,22.0
11.229,25.17
11.24,22.69
11.254,26.05
11.265,23.72
11.279,23.12
11.29,23.72
11.304,26.34
11.315,23.38
11.329,25.46
11.34,22.69
11.354,25.17
11.365,22.35
11.379,25.17
11.39,22.69
11.404,24.88
11.415,22.0
11.429,24.88
11.44,21.66
11.454,24.88
11.465,22.0
11.479,25.17
11.49,22.69
11.504,25.75
11.515,23.72
11.529,26.93
11.54,24.07
11.554,26.34
11.565,23.03
11.579,25.17
11.59,21.66
11.604,21.95
11.615,20.97
11.629,22.83
11.64,19.6
11.654,22.83
11.665,20.28
11.679,22.83
11.69,20.28
11.704,22.54
11.715,18.91
11.729,21.36
11.74,18.56
11.754,20.19
11.765,17.53
11.779,20.19
11.79,17.88
11.804,21.07
11.815,19.25
11.829,22.24
11.84,19.6
11.854,22.24
11.865,18.91
11.879,21.07
11.89,17.19
11.904,20.19
11.91,10.31
11.93,24.29
11.935,20.63
11.955,26.34
11.96,24.07
11.98,27.51
11.985,26.13
12.005,28.68
12.01,27.5
12.03,29.56
12.035,27.85
12.055,30.14
12.06,28.88
12.08,29.85
12.085,28.88
12.105,30.14
12.11,28.88
12.13,30.73
12.135,29.57
12.155,30.14
12.16,28.88
12.18,29.85
12.185,28.88
12.205,28.97
12.21,27.16
12.23,28.39
12.235,26.47
12.255,28.1
12.26,26.13
12.28,28.1
12.285,25.78
12.305,26.63
12.31,24.75
12.33,25.75
12.335,23.72
12.355,24.88
12.36,23.03
12.38,24.29
12.385,22.69
12.405,24.58
12.41,23.38
12.43,25.46
12.435,24.07
12.455,26.63
12.46,25.1
12.48,27.22
12.485,25.78
12.505,26.63
12.51,24.75
12.53,21.36
12.535,19.6
12.555,8.19
12.7,11.71
12.725,22.0
12.75,21.66
12.775,20.63
12.8,21.32
12.825,21.66
12.85,21.95
12.875,22.24
12.9,22.69
12.925,22.0
12.95,22.24
12.975,22.0
13.0,22.83
13.025,22.83
13.05,22.54
13.075,21.66
13.1,21.95
13.125,22.83
13.15,22.69
13.175,23.03
13.2,22.83
13.225,22.83
13.25,22.69
13.275,22.54
13.3,22.83
13.325,22.83
13.35,22.83
13.375,24.41
13.4,24.75
13.425,25.1
13.45,25.78
13.475,26.47
13.5,25.78
13.525,25.17
13.55,24.75
13.575,24.58
13.6,23.71
13.625,23.72
13.65,23.12
13.675,23.38
13.7,23.03
13.725,21.95
13.75,22.0
13.775,22.0
13.8,21.95
13.825,22.69
13.85,22.24
13.875,22.0
13.9,21.66
13.925,22.35
13.95,21.66
13.975,22.0
14.0,21.66
14.025,21.36
14.05,21.66
14.075,20.63
14.1,19.6
14.125,18.91
14.15,17.85
14.175,16.5
14.2,14.93
14.218,16.97
14.224,18.56
14.243,19.02
14.249,19.6
14.268,19.32
14.274,19.94
14.293,19.61
14.299,19.94
14.318,20.19
14.324,20.97
14.343,20.49
14.349,21.32
14.368,20.49
14.374,20.97
14.393,19.9
14.399,19.94
14.418,18.73
14.424,19.25
14.443,18.44
14.449,18.91
14.468,18.73
14.474,18.91
14.493,19.02
14.499,18.91
14.518,18.73
14.524,18.56
14.543,18.44
14.549,19.6
14.568,19.02
14.574,19.25
14.593,19.02
14.599,18.56
14.618,18.44
14.624,18.56
14.643,17.56
14.649,18.22
14.668,17.85
14.674,18.22
14.693,17.27
14.699,17.19
14.718,16.68
14.724,16.5
14.743,15.8
14.749,16.5
14.768,16.39
14.774,16.5
14.793,16.68
14.799,17.53
14.818,18.44
14.824,18.91
14.843,20.19
14.849,19.94
14.868,20.19
14.874,20.28
14.893,19.61
14.899,19.6
14.918,19.61
14.924,19.6
14.943,19.32
14.949,19.6
14.968,19.02
14.974,19.6
14.993,20.19
14.999,20.28
15.018,20.19
15.024,20.63
15.043,21.07
15.049,21.66
15.068,22.54
15.074,22.35
15.093,22.54
15.099,23.03
15.118,22.54
15.124,22.69
15.143,22.24
15.149,22.69
15.168,22.83
15.174,23.03
15.193,23.12
15.199,23.72
15.218,23.41
15.224,23.38
15.243,22.83
15.249,22.69
15.268,21.95
15.274,22.35
15.293,21.07
15.299,20.63
15.318,20.78
15.324,20.63
15.343,20.19
15.349,19.94
15.368,20.19
15.374,20.28
15.393,19.9
15.399,19.6
15.418,19.9
15.424,19.94
15.443,19.9
15.449,20.63
15.468,19.9
15.474,20.63
15.493,20.19
15.499,20.63
15.518,20.19
15.524,21.32
15.543,21.07
15.549,21.66
15.568,21.95
15.574,22.35
15.593,22.83
15.599,23.72
15.618,24.0
15.624,24.75
15.643,25.17
15.649,25.1
15.668,24.88
15.674,23.72
15.693,22.24
15.699,20.63
15.712,22.54
15.721,23.38
15.737,24.29
15.746,24.41
15.762,24.0
15.771,24.41
15.787,24.29
15.796,24.75
15.812,23.71
15.821,24.07
15.837,23.41
15.846,23.38
15.862,23.12
15.871,23.03
15.887,23.41
15.896,24.07
15.912,23.71
15.921,23.72
15.937,23.41
15.946,23.38
15.962,23.41
15.971,23.72
15.987,23.41
15.996,23.38
16.012,22.83
16.021,22.69
16.037,21.66
16.046,21.66
16.062,21.07
16.071,20.97
16.087,20.49
16.096,19.94
16.112,19.9
16.121,19.6
16.137,19.61
16.146,20.28
16.162,19.61
16.171,19.6
16.187,20.19
16.196,20.28
16.212,20.19
16.221,20.63
16.237,20.78
16.246,20.97
16.262,21.07
16.271,21.32
16.287,21.07
16.296,20.63
16.312,20.78
16.321,20.63
16.337,20.19
16.346,19.94
16.362,19.61
16.371,19.94
16.387,19.61
16.396,19.6
16.412,19.9
16.421,19.6
16.437,20.49
16.446,21.66
16.462,22.24
16.471,22.69
16.487,23.71
16.496,25.1
16.512,25.46
16.521,26.47
16.537,27.22
16.546,27.5
16.562,27.8
16.571,27.85
16.587,28.1
16.596,27.85
16.612,27.8
16.621,27.5
16.637,27.51
16.646,27.85
16.662,28.1
16.671,28.53
16.687,28.68
16.696,28.88
