0.0,18.56
0.025,35.12
0.05,34.04
0.075,33.0
0.1,33.69
0.125,37.46
0.15,38.05
0.175,37.46
0.2,36.0
0.225,35.7
0.25,36.88
0.275,36.1
0.3,37.47
0.325,40.22
0.35,39.54
0.375,41.56
0.4,40.22
0.425,42.14
0.45,41.26
0.475,41.26
0.5,43.32
0.525,49.17
0.55,52.68
0.575,51.8
0.6,51.23
0.625,49.75
0.65,49.75
0.675,50.34
0.7,49.51
0.725,50.63
0.75,49.16
0.775,47.44
0.8,44.69
0.825,41.6
0.85,40.57
0.875,42.29
0.9,42.44
0.925,41.27
0.95,41.27
0.975,40.68
1.0,40.22
1.025,40.39
1.05,40.68
1.075,40.09
1.1,40.39
1.125,41.27
1.15,42.14
1.175,42.29
1.2,44.19
1.225,43.9
1.25,43.9
1.275,42.97
1.3,44.35
1.325,44.35
1.35,46.07
1.375,49.46
1.4,49.51
1.425,47.41
1.45,40.68
1.475,40.22
1.505,30.44
1.506,38.16
1.53,40.09
1.531,41.94
1.555,42.14
1.556,42.97
1.58,41.27
1.581,42.97
1.605,43.31
1.606,42.63
1.63,43.9
1.631,42.29
1.655,44.19
1.656,42.63
1.68,43.9
1.681,42.29
1.705,43.02
1.706,41.94
1.73,42.73
1.731,41.26
1.755,43.02
1.756,41.26
1.78,43.02
1.781,41.94
1.805,43.9
1.806,42.29
1.83,43.02
1.831,41.26
1.855,42.73
1.856,41.26
1.88,43.02
1.881,41.6
1.905,42.44
1.906,41.26
1.93,42.73
1.931,41.26
1.955,43.9
1.956,42.29
1.98,43.9
1.981,42.29
2.005,43.02
2.006,27.5
2.03,42.73
2.031,41.26
2.055,40.97
2.056,39.19
2.08,38.05
2.081,36.44
2.105,36.0
2.106,34.72
2.13,36.0
2.131,34.38
2.155,36.88
2.156,35.07
2.18,36.88
2.181,35.07
2.205,36.29
2.206,34.38
2.23,35.7
2.231,34.04
2.255,36.0
2.256,34.04
2.28,36.58
2.281,34.72
2.305,36.58
2.306,34.04
2.33,35.41
2.331,34.04
2.355,35.12
2.356,33.35
2.38,34.24
2.381,32.66
2.405,34.83
2.406,32.66
2.43,35.12
2.431,33.0
2.455,36.0
2.456,34.38
2.48,38.05
2.481,36.44
2.505,39.51
2.506,38.16
2.53,40.39
2.531,38.51
2.555,40.68
2.556,39.54
2.58,40.97
2.581,39.54
2.605,40.97
2.606,39.19
2.63,41.56
2.631,40.22
2.655,42.14
2.656,41.26
2.68,43.02
2.681,41.6
2.705,43.61
2.706,41.94
2.73,43.61
2.731,41.94
2.755,45.07
2.756,43.66
2.78,46.53
2.781,44.69
2.805,47.12
2.806,45.38
2.83,47.41
